,Class
0,0
1,5
2,6
3,9
4,5
5,10
6,9
7,9
8,3
9,10
10,6
11,9
12,1
13,6
14,9
15,3
16,10
17,3
18,0
19,4
20,9
21,9
22,10
23,2
24,2
25,9
26,5
27,10
28,3
29,2
30,0
31,4
32,3
33,9
34,5
35,6
36,6
37,9
38,5
39,9
40,1
41,6
42,5
43,4
44,5
45,5
46,9
47,10
48,6
49,9
50,9
51,0
52,6
53,9
54,10
55,4
56,10
57,6
58,10
59,9
60,10
61,10
62,9
63,4
64,5
65,3
66,6
67,9
68,5
69,6
70,1
71,5
72,9
73,6
74,9
75,4
76,10
77,9
78,9
79,10
80,5
81,0
82,10
83,3
84,3
85,8
86,5
87,3
88,5
89,9
90,8
91,0
92,3
93,3
94,8
95,0
96,8
97,5
98,3
99,5
100,6
101,9
102,6
103,4
104,5
105,6
106,4
107,10
108,9
109,5
110,9
111,5
112,8
113,3
114,10
115,0
116,10
117,10
118,8
119,6
120,3
121,5
122,8
123,7
124,2
125,5
126,9
127,9
128,8
129,10
130,3
131,8
132,4
133,4
134,1
135,5
136,4
137,3
138,0
139,10
140,10
141,10
142,9
143,5
144,6
145,9
146,6
147,9
148,3
149,3
150,9
151,3
152,1
153,7
154,6
155,9
156,8
157,6
158,8
159,6
160,6
161,8
162,3
163,9
164,0
165,1
166,9
167,9
168,5
169,6
170,10
171,10
172,9
173,9
174,6
175,9
176,9
177,9
178,5
179,9
180,3
181,7
182,6
183,6
184,0
185,10
186,9
187,7
188,6
189,2
190,0
191,5
192,8
193,10
194,10
195,10
196,6
197,5
198,10
199,5
200,9
201,1
202,9
203,10
204,10
205,6
206,2
207,10
208,9
209,6
210,10
211,10
212,9
213,3
214,10
215,5
216,7
217,10
218,3
219,9
220,5
221,9
222,1
223,3
224,10
225,9
226,9
227,5
228,6
229,9
230,6
231,10
232,6
233,9
234,3
235,1
236,5
237,10
238,3
239,1
240,9
241,5
242,8
243,9
244,0
245,6
246,3
247,10
248,9
249,10
250,6
251,9
252,10
253,6
254,10
255,10
256,10
257,6
258,6
259,10
260,2
261,7
262,7
263,9
264,10
265,9
266,9
267,3
268,5
269,4
270,5
271,9
272,3
273,10
274,10
275,9
276,0
277,9
278,3
279,9
280,9
281,4
282,9
283,10
284,4
285,9
286,5
287,5
288,9
289,9
290,9
291,3
292,4
293,9
294,8
295,5
296,6
297,0
298,6
299,0
300,0
301,0
302,3
303,5
304,1
305,6
306,9
307,10
308,8
309,9
310,5
311,5
312,2
313,10
314,9
315,0
316,0
317,5
318,5
319,6
320,9
321,9
322,10
323,0
324,9
325,9
326,10
327,5
328,5
329,5
330,9
331,5
332,5
333,9
334,9
335,5
336,3
337,3
338,5
339,9
340,10
341,4
342,9
343,10
344,4
345,6
346,9
347,2
348,9
349,1
350,6
351,5
352,5
353,0
354,2
355,9
356,6
357,4
358,3
359,5
360,9
361,10
362,10
363,6
364,9
365,1
366,10
367,9
368,9
369,9
370,1
371,5
372,10
373,9
374,0
375,6
376,9
377,10
378,4
379,5
