,Class
0,4
1,9
2,0
3,10
4,6
5,10
6,10
7,5
8,9
9,10
10,9
11,9
12,0
13,9
14,10
15,5
16,5
17,0
18,6
19,3
20,5
21,10
22,9
23,5
24,10
25,3
26,9
27,0
28,10
29,5
30,6
31,9
32,5
33,9
34,3
35,6
36,9
37,10
38,5
39,6
40,6
41,8
42,4
43,5
44,5
45,9
46,0
47,6
48,6
49,8
50,8
51,10
52,2
53,3
54,9
55,9
56,5
57,10
58,6
59,9
60,0
61,9
62,6
63,10
64,1
65,9
66,5
67,6
68,5
69,5
70,4
71,8
72,7
73,4
74,7
75,3
76,9
77,6
78,3
79,9
80,3
81,9
82,9
83,10
84,9
85,10
86,9
87,9
88,10
89,3
90,0
91,1
92,10
93,9
94,9
95,6
96,6
97,4
98,0
99,9
100,4
101,9
102,6
103,5
104,2
105,6
106,9
107,6
108,3
109,5
110,10
111,5
112,9
113,5
114,9
115,10
116,8
117,8
118,4
119,2
120,5
121,9
122,9
123,5
124,2
125,4
126,6
127,6
128,9
129,3
130,10
131,8
132,10
133,5
134,6
135,6
136,10
137,5
138,1
139,9
140,10
141,10
142,5
143,9
144,6
145,5
146,9
147,9
148,5
149,4
150,4
151,10
152,3
153,7
154,9
155,0
156,3
157,1
158,2
159,3
160,9
161,0
162,7
163,6
164,9
165,0
166,2
167,10
168,9
169,6
170,0
171,9
172,9
173,10
174,6
175,8
176,9
177,4
178,8
179,9
180,1
181,6
182,6
183,0
184,0
185,5
186,10
187,5
188,5
189,5
190,10
191,10
192,9
193,10
194,9
195,0
196,6
197,10
198,10
199,0
200,9
201,9
202,10
203,10
204,4
205,5
206,5
207,2
208,2
209,0
210,8
211,3
212,6
213,6
214,8
215,6
216,9
217,5
218,6
219,9
220,9
221,10
222,3
223,5
224,9
225,9
226,6
227,9
228,10
229,9
230,1
231,3
232,5
233,3
234,3
235,10
236,4
237,6
238,6
239,10
240,6
241,9
242,3
243,10
244,9
245,0
246,5
247,9
248,4
249,5
250,0
251,0
252,6
253,6
254,6
255,4
256,3
257,2
258,3
259,9
260,10
261,5
262,6
263,5
264,6
265,10
266,9
267,7
268,10
269,9
270,1
271,1
272,5
273,5
274,1
275,7
276,9
277,9
278,10
279,9
280,10
281,3
282,6
283,9
284,3
285,10
286,8
287,10
288,6
289,6
290,9
291,5
292,5
293,3
294,3
295,0
296,4
297,0
298,2
299,9
300,1
301,9
302,4
303,6
304,9
305,6
306,9
307,9
308,5
309,9
310,3
311,9
312,5
313,1
314,2
315,6
316,4
317,5
318,8
319,0
320,9
321,10
322,10
323,9
324,8
325,6
326,7
327,3
328,10
329,6
330,10
331,5
332,5
333,9
334,6
335,0
336,9
337,9
338,10
339,10
340,1
341,5
342,10
343,9
344,5
345,9
346,9
347,9
348,8
349,9
350,3
351,10
352,10
353,9
354,9
355,5
356,5
357,6
358,9
359,10
360,7
361,9
362,10
363,10
364,9
365,9
366,10
367,5
368,7
369,10
370,3
371,1
372,3
373,9
374,3
375,5
376,9
377,8
378,8
379,9
380,3
381,5
382,3
383,9
384,3
385,8
386,6
387,5
388,3
389,5
390,5
391,3
392,1
393,10
394,10
395,0
396,9
397,10
398,9
399,3
400,5
401,9
402,4
403,3
404,5
405,6
406,6
407,10
408,10
409,5
410,9
411,5
412,9
413,9
414,10
415,3
416,10
417,2
418,5
419,10
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,5
731,5
732,5
733,5
734,5
735,5
736,5
737,5
738,5
739,5
740,5
741,5
742,5
743,5
744,5
745,5
746,5
747,5
748,5
749,5
750,5
751,5
752,5
753,5
754,5
755,5
756,5
757,5
758,5
759,5
760,5
761,5
762,5
763,5
764,5
765,5
766,5
767,5
768,6
769,6
770,6
771,6
772,6
773,6
774,6
775,6
776,6
777,6
778,6
779,6
780,6
781,6
782,6
783,6
784,6
785,6
786,6
787,6
788,6
789,6
790,6
791,6
792,6
793,6
794,6
795,6
796,6
797,6
798,6
799,6
800,6
801,6
802,6
803,6
804,6
805,6
806,6
807,6
808,6
809,6
810,6
811,6
812,6
813,6
814,7
815,7
816,7
817,7
818,7
819,7
820,7
821,7
822,7
823,7
824,7
825,7
826,7
827,7
828,7
829,7
830,7
831,7
832,7
833,7
834,7
835,7
836,7
837,7
838,7
839,7
840,7
841,7
842,7
843,7
844,7
845,7
846,7
847,7
848,7
849,7
850,7
851,7
852,7
853,7
854,7
855,7
856,7
857,7
858,7
859,7
860,7
861,7
862,7
863,7
864,7
865,7
866,7
867,7
868,7
869,7
870,7
871,7
872,7
873,7
874,7
875,7
876,7
877,7
878,7
879,7
880,7
881,7
882,7
883,7
884,7
885,7
886,7
887,7
888,7
889,7
890,7
891,7
892,7
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,8
906,8
907,8
908,8
909,8
910,8
911,8
912,8
913,8
914,8
915,8
916,8
917,8
918,8
919,8
920,8
921,8
922,8
923,8
924,8
925,8
926,8
927,8
928,8
929,8
930,8
931,8
932,8
933,8
934,8
935,8
936,8
937,8
938,8
939,8
940,8
941,8
942,8
943,8
944,8
945,8
946,8
947,8
948,8
949,8
950,8
951,8
952,8
953,8
954,8
955,8
956,8
957,8
958,8
959,8
960,8
961,8
962,8
963,8
964,8
965,8
966,8
967,8
968,8
969,8
970,8
971,8
972,8
973,8
974,8
975,8
976,8
977,8
978,8
979,8
980,8
981,8
982,8
983,8
984,8
985,8
986,8
987,10
988,10
989,10
990,10
991,10
992,10
993,10
994,10
995,10
996,10
997,10
998,10
999,10
1000,10
1001,10
1002,10
1003,10
1004,10
1005,10
1006,10
1007,10
1008,10
1009,10
1010,10
1011,10
1012,10
1013,10
1014,10
1015,10
1016,10
1017,10
1018,10
