,Class
0,7
1,10
2,3
3,4
4,8
5,5
6,9
7,5
8,9
9,0
10,2
11,3
12,6
13,6
14,6
15,3
16,7
17,9
18,6
19,5
20,10
21,5
22,0
23,9
24,9
25,9
26,6
27,10
28,6
29,10
30,7
31,2
32,5
33,3
34,9
35,5
36,1
37,3
38,3
39,5
40,5
41,10
42,1
43,10
44,8
45,6
46,10
47,6
48,0
49,10
50,10
51,3
52,8
53,10
54,10
55,4
56,5
57,6
58,9
59,7
60,9
61,0
62,6
63,5
64,6
65,0
66,9
67,9
68,3
69,9
70,9
71,9
72,10
73,3
74,10
75,3
76,10
77,10
78,6
79,1
80,5
81,5
82,10
83,1
84,6
85,10
86,10
87,9
88,10
89,6
90,9
91,2
92,3
93,3
94,3
95,3
96,6
97,9
98,10
99,10
100,9
101,4
102,9
103,9
104,6
105,5
106,9
107,5
108,5
109,6
110,9
111,10
112,9
113,10
114,6
115,3
116,10
117,5
118,3
119,2
120,5
121,3
122,4
123,9
124,3
125,4
126,9
127,10
128,9
129,7
130,9
131,9
132,9
133,10
134,10
135,9
136,0
137,0
138,1
139,10
140,9
141,9
142,5
143,4
144,9
145,8
146,6
147,10
148,5
149,1
150,5
151,9
152,5
153,7
154,3
155,5
156,0
157,0
158,10
159,9
160,6
161,6
162,0
163,9
164,3
165,10
166,5
167,5
168,9
169,4
170,9
171,5
172,4
173,6
174,9
175,9
176,6
177,5
178,9
179,1
180,9
181,9
182,10
183,5
184,5
185,6
186,6
187,9
188,9
189,10
190,5
191,0
192,10
193,3
194,9
195,3
196,9
197,4
198,10
199,7
200,9
201,3
202,0
203,9
204,10
205,5
206,3
207,6
208,9
209,10
210,9
211,0
212,4
213,9
214,8
215,6
216,6
217,8
218,9
219,0
220,4
221,9
222,0
223,10
224,5
225,3
226,5
227,9
228,8
229,6
230,9
231,6
232,5
233,10
234,9
235,6
236,8
237,0
238,9
239,9
240,10
241,0
242,1
243,9
244,9
245,9
246,3
247,8
248,5
249,1
250,3
251,1
252,6
253,5
254,4
255,10
256,1
257,4
258,6
259,5
260,10
261,3
262,6
263,9
264,10
265,8
266,5
267,9
268,8
269,9
270,9
271,3
272,9
273,4
274,2
275,8
276,9
277,5
278,9
279,7
280,10
281,6
282,6
283,10
284,9
285,9
286,10
287,6
288,10
289,10
290,10
291,0
292,0
293,5
294,10
295,10
296,9
297,0
298,4
299,3
300,10
301,9
302,9
303,1
304,9
305,6
306,5
307,0
308,5
309,5
310,9
311,10
312,10
313,6
314,3
315,6
316,5
317,5
318,9
319,5
320,6
321,10
322,5
323,9
324,8
325,2
326,9
327,5
328,5
329,10
330,10
331,10
332,4
333,9
334,3
335,2
336,6
337,9
338,5
339,6
340,10
341,9
342,6
343,1
344,3
345,9
346,9
347,6
348,9
349,0
350,6
351,2
352,6
353,9
354,2
355,9
356,10
357,6
358,9
359,2
360,8
361,10
362,4
363,3
364,5
365,2
366,6
367,5
368,9
369,10
370,8
371,9
372,5
373,6
374,9
375,5
376,3
377,4
378,10
379,1
380,2
381,3
382,9
383,9
384,5
385,10
386,5
387,8
388,5
389,7
390,9
391,6
392,10
393,5
394,9
395,10
396,4
397,3
398,5
399,8
400,9
401,9
402,9
403,5
404,0
