,Class
0,9
1,5
2,9
3,10
4,6
5,0
6,5
7,3
8,5
9,2
10,5
11,10
12,4
13,9
14,0
15,10
16,10
17,5
18,9
19,10
20,6
21,6
22,8
23,10
24,10
25,6
26,9
27,5
28,4
29,9
30,6
31,2
32,10
33,3
34,9
35,0
36,0
37,9
38,10
39,6
40,2
41,10
42,3
43,9
44,6
45,10
46,6
47,5
48,1
49,3
50,9
51,0
52,10
53,3
54,6
55,4
56,9
57,10
58,9
59,9
60,9
61,0
62,9
63,10
64,0
65,10
66,5
67,10
68,5
69,10
70,9
71,5
72,9
73,6
74,4
75,9
76,3
77,0
78,5
79,7
80,9
81,9
82,8
83,9
84,9
85,9
86,10
87,4
88,10
89,9
90,0
91,3
92,4
93,9
94,10
95,5
96,9
97,8
98,9
99,10
100,9
101,3
102,6
103,9
104,0
105,1
106,6
107,5
108,3
109,9
110,9
111,3
112,3
113,0
114,8
115,6
116,9
117,9
118,9
119,2
120,6
121,5
122,7
123,9
124,6
125,9
126,10
127,6
128,5
129,3
130,9
131,6
132,3
133,0
134,9
135,9
136,6
137,10
138,3
139,2
140,8
141,0
142,0
143,6
144,10
145,6
146,10
147,10
148,9
149,10
150,9
151,9
152,8
153,6
154,9
155,3
156,10
157,10
158,5
159,6
160,5
161,5
162,9
163,8
164,10
165,3
166,9
167,6
168,10
169,10
170,7
171,5
172,3
173,6
174,0
175,5
176,7
177,9
178,3
179,9
180,8
181,9
182,4
183,5
184,1
185,10
186,5
187,4
188,10
189,9
190,8
191,3
192,7
193,9
194,10
195,5
196,6
197,5
198,6
199,5
200,10
201,5
202,6
203,9
204,8
205,9
206,5
207,10
208,1
209,8
210,10
211,4
212,10
213,1
214,5
215,4
216,9
217,5
218,9
219,9
220,0
221,5
222,9
223,0
224,9
225,1
226,2
227,3
228,10
229,3
230,3
231,5
232,6
233,5
234,2
235,1
236,8
237,2
238,9
239,9
240,10
241,4
242,10
243,10
244,4
245,9
246,1
247,6
248,9
249,5
250,3
251,9
252,5
253,4
254,10
255,4
256,9
257,6
258,7
259,10
260,5
261,9
262,6
263,5
264,9
265,5
266,3
267,3
268,9
269,9
270,4
271,4
272,1
273,3
274,5
275,10
276,9
277,6
278,5
279,9
280,6
281,1
282,9
283,9
284,10
285,10
286,6
287,9
288,6
289,10
290,6
291,3
292,3
293,0
294,5
295,5
296,5
297,9
298,6
299,6
300,8
301,6
302,5
303,10
304,6
305,6
306,2
307,3
308,9
309,5
310,0
311,6
312,10
313,4
314,9
315,3
316,10
317,8
318,9
319,10
320,9
321,0
322,5
323,6
324,6
325,10
326,9
327,7
328,1
329,10
330,10
331,1
332,8
333,10
334,4
335,5
336,7
337,3
338,9
339,9
340,3
341,1
342,6
343,6
344,0
345,9
346,8
347,10
348,1
349,9
350,3
351,6
352,10
353,5
354,3
355,5
356,5
357,3
358,6
359,9
360,9
361,10
362,5
363,6
364,9
365,2
366,6
367,8
368,5
369,0
370,5
371,5
372,10
373,6
374,10
375,5
376,0
377,5
378,5
379,9
380,10
381,9
382,0
383,10
384,9
385,9
386,9
387,10
388,9
389,10
390,2
391,5
392,9
393,5
394,9
395,9
396,9
397,9
398,9
399,2
400,8
401,10
402,3
403,3
404,5
405,9
406,10
407,5
408,9
409,4
410,5
411,3
412,5
413,9
414,3
415,7
416,0
417,6
418,6
419,6
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,3
731,3
732,3
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,5
850,5
851,5
852,5
853,5
854,5
855,5
856,5
857,5
858,5
859,5
860,5
861,5
862,5
863,5
864,5
865,5
866,5
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,6
896,6
897,6
898,6
899,6
900,6
901,6
902,6
903,6
904,6
905,6
906,6
907,6
908,6
909,6
910,6
911,6
912,6
913,6
914,6
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
