,Class
0,4
1,3
2,10
3,0
4,6
5,9
6,6
7,5
8,3
9,7
10,8
11,4
12,8
13,5
14,9
15,6
16,1
17,0
18,9
19,9
20,5
21,5
22,6
23,10
24,9
25,8
26,5
27,6
28,10
29,7
30,9
31,3
32,9
33,4
34,9
35,10
36,9
37,10
38,5
39,0
40,3
41,9
42,10
43,8
44,9
45,5
46,3
47,5
48,9
49,9
50,9
51,4
52,6
53,6
54,9
55,5
56,3
57,9
58,5
59,9
60,9
61,9
62,0
63,8
64,0
65,9
66,5
67,10
68,9
69,6
70,5
71,10
72,2
73,8
74,0
75,10
76,6
77,6
78,9
79,2
80,1
81,3
82,9
83,3
84,10
85,10
86,8
87,5
88,9
89,10
90,5
91,3
92,3
93,8
94,3
95,9
96,3
97,6
98,10
99,9
100,10
101,3
102,8
103,3
104,9
105,6
106,2
107,9
108,10
109,9
110,10
111,9
112,10
113,6
114,5
115,6
116,9
117,5
118,7
119,3
120,0
121,6
122,4
123,5
124,0
125,10
126,6
127,5
128,7
129,3
130,5
131,1
132,10
133,6
134,6
135,9
136,2
137,5
138,9
139,10
140,10
141,0
142,10
143,10
144,5
145,6
146,3
147,4
148,3
149,10
150,3
151,6
152,9
153,5
154,4
155,9
156,3
157,6
158,3
159,0
160,9
161,9
162,1
163,4
164,9
165,9
166,2
167,9
168,7
169,10
170,6
171,6
172,3
173,3
174,5
175,5
176,5
177,9
178,10
179,4
180,4
181,10
182,9
183,8
184,1
185,0
186,9
187,9
188,9
189,3
190,9
191,6
192,3
193,10
194,4
195,10
196,9
197,10
198,2
199,10
200,0
201,10
202,1
203,5
204,4
205,10
206,9
207,9
208,3
209,9
210,4
211,9
212,9
213,9
214,10
215,0
216,8
217,2
218,10
219,3
220,6
221,9
222,3
223,10
224,0
225,5
226,9
227,5
228,7
229,5
230,10
231,1
232,9
233,3
234,10
235,3
236,0
237,3
238,9
239,5
240,10
241,6
242,9
243,2
244,9
245,6
246,10
247,9
248,6
249,6
250,9
251,6
252,6
253,10
254,9
255,6
256,0
257,10
258,5
259,9
260,8
261,10
262,10
263,9
264,5
265,6
266,9
267,5
268,9
269,5
270,0
271,6
272,3
273,5
274,9
275,9
276,9
277,3
278,5
279,9
280,6
281,1
282,6
283,3
284,5
285,0
286,10
287,3
288,9
289,8
290,9
291,5
292,6
293,9
294,9
295,7
296,9
297,10
298,10
299,10
300,8
301,9
302,9
303,7
304,5
305,4
306,6
307,5
308,0
309,9
310,10
311,1
312,8
313,9
314,10
315,6
316,5
317,5
318,1
319,10
320,9
321,9
322,4
323,8
324,10
325,5
326,5
327,6
328,2
329,2
330,9
331,5
332,10
333,9
334,8
335,6
336,10
337,5
338,4
339,6
340,5
341,6
342,9
343,0
344,3
345,6
346,5
347,5
348,5
349,6
350,6
351,5
352,0
353,5
354,4
355,1
356,10
357,9
358,9
359,5
360,9
361,9
362,10
363,5
364,6
365,9
366,10
367,10
368,3
369,1
370,10
371,3
372,0
373,1
374,9
375,5
376,2
377,9
378,5
379,9
380,5
381,8
382,0
383,5
384,9
385,5
386,6
387,5
388,9
389,4
390,10
391,6
392,4
393,9
394,9
395,10
396,7
397,10
398,5
399,2
400,10
401,3
402,9
403,0
404,0
405,10
406,10
407,6
408,6
