,Class
0,3
1,8
2,3
3,2
4,0
5,8
6,5
7,6
8,3
9,3
10,10
11,9
12,3
13,5
14,9
15,5
16,9
17,9
18,5
19,5
20,7
21,6
22,6
23,9
24,10
25,5
26,9
27,4
28,8
29,4
30,5
31,10
32,9
33,9
34,2
35,10
36,5
37,10
38,6
39,10
40,10
41,9
42,6
43,5
44,5
45,4
46,10
47,6
48,9
49,9
50,1
51,5
52,9
53,9
54,10
55,10
56,5
57,8
58,9
59,9
60,6
61,8
62,9
63,1
64,5
65,5
66,6
67,9
68,10
69,9
70,0
71,6
72,9
73,10
74,7
75,10
76,9
77,10
78,5
79,10
80,10
81,10
82,3
83,6
84,6
85,9
86,5
87,5
88,2
89,0
90,9
91,4
92,5
93,6
94,1
95,6
96,5
97,8
98,3
99,9
100,9
101,5
102,9
103,8
104,5
105,5
106,10
107,9
108,9
109,0
110,5
111,10
112,10
113,10
114,8
115,9
116,9
117,10
118,9
119,9
120,9
121,3
122,10
123,3
124,6
125,5
126,6
127,9
128,10
129,9
130,9
131,10
132,10
133,9
134,9
135,6
136,8
137,5
138,0
139,10
140,6
141,9
142,4
143,5
144,9
145,6
146,9
147,10
148,5
149,10
150,10
151,7
152,3
153,10
154,3
155,2
156,6
157,6
158,10
159,9
160,10
161,10
162,9
163,2
164,1
165,9
166,9
167,7
168,5
169,5
170,10
171,6
172,3
173,10
174,4
175,8
176,4
177,8
178,1
179,8
180,2
181,10
182,5
183,9
184,2
185,10
186,0
187,9
188,9
189,0
190,6
191,10
192,9
193,10
194,4
195,9
196,6
197,3
198,0
199,6
200,5
201,5
202,5
203,1
204,5
205,3
206,3
207,10
208,6
209,7
210,5
211,0
212,9
213,5
214,4
215,0
216,3
217,6
218,5
219,2
220,3
221,9
222,0
223,0
224,6
225,4
226,0
227,5
228,0
229,9
230,9
231,3
232,5
233,7
234,6
235,10
236,6
237,9
238,4
239,9
240,9
241,1
242,6
243,6
244,6
245,5
246,5
247,7
248,10
249,3
250,5
251,9
252,9
253,6
254,8
255,9
256,4
257,3
258,10
259,0
260,10
261,3
262,9
263,2
264,8
265,10
266,6
267,6
268,10
269,9
270,9
271,9
272,10
273,4
274,6
275,0
276,10
277,3
278,4
279,10
280,5
281,10
282,9
283,6
284,6
285,7
286,4
287,10
288,3
289,9
290,10
291,10
292,5
293,3
294,10
295,9
296,9
297,5
298,10
299,0
300,3
301,9
302,1
303,9
304,8
305,9
306,9
307,6
308,10
309,9
310,5
311,6
312,3
313,10
314,3
315,5
316,1
317,0
318,1
319,5
320,1
321,10
322,0
323,3
324,9
325,5
326,6
327,3
328,0
329,9
330,4
331,5
332,5
333,9
334,6
335,3
336,3
337,0
338,10
339,9
340,2
341,9
342,6
343,2
344,3
345,6
346,0
347,8
348,5
349,10
350,9
351,1
352,10
353,9
354,7
355,9
356,6
357,9
358,3
359,0
360,4
361,6
362,10
363,5
364,5
365,8
366,8
367,6
368,9
369,4
370,9
371,9
372,9
373,10
374,10
375,5
376,6
377,6
378,1
379,0
380,9
381,9
382,9
383,9
384,5
385,9
386,5
387,1
388,3
389,9
390,5
391,9
392,9
393,0
394,9
395,9
396,9
397,5
398,3
399,10
400,3
401,6
402,3
403,9
404,5
405,10
406,3
407,9
408,5
409,6
410,9
411,4
412,6
413,3
414,2
415,6
416,6
417,9
418,5
419,10
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,2
670,2
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,5
806,5
807,5
808,5
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,5
850,5
851,5
852,5
853,5
854,5
855,5
856,5
857,5
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,6
896,6
897,6
898,6
899,6
900,6
901,6
902,6
903,6
904,6
905,6
906,6
907,6
908,6
909,6
910,6
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,7
985,7
986,7
987,7
988,7
989,7
990,7
991,7
992,7
993,7
994,7
995,7
996,7
997,7
998,7
999,7
1000,7
1001,7
1002,7
1003,7
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,8
1063,8
1064,8
1065,8
1066,8
1067,8
1068,8
1069,8
1070,8
1071,8
1072,8
1073,8
1074,8
1075,8
1076,8
1077,8
1078,8
1079,8
1080,8
1081,8
1082,8
1083,8
1084,8
1085,8
1086,8
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
1093,10
1094,10
1095,10
1096,10
1097,10
1098,10
1099,10
1100,10
1101,10
1102,10
1103,10
1104,10
