,Class
0,6
1,10
2,7
3,3
4,3
5,3
6,10
7,9
8,0
9,10
10,5
11,4
12,10
13,10
14,0
15,9
16,6
17,9
18,7
19,2
20,6
21,8
22,4
23,6
24,8
25,9
26,5
27,9
28,10
29,2
30,10
31,5
32,6
33,4
34,9
35,3
36,5
37,9
38,2
39,10
40,9
41,3
42,5
43,3
44,9
45,10
46,5
47,10
48,10
49,9
50,10
51,5
52,3
53,10
54,10
55,9
56,9
57,1
58,0
59,9
60,0
61,3
62,0
63,10
64,3
65,0
66,3
67,5
68,7
69,8
70,5
71,6
72,10
73,9
74,10
75,3
76,10
77,6
78,6
79,9
80,8
81,4
82,3
83,10
84,5
85,6
86,10
87,8
88,10
89,9
90,6
91,9
92,4
93,5
94,6
95,2
96,5
97,6
98,9
99,9
100,6
101,6
102,9
103,9
104,5
105,5
106,9
107,9
108,5
109,3
110,10
111,9
112,9
113,4
114,6
115,9
116,9
117,5
118,0
119,8
120,8
121,1
122,9
123,9
124,9
125,6
126,2
127,10
128,9
129,2
130,10
131,0
132,9
133,1
134,0
135,5
136,3
137,10
138,10
139,6
140,9
141,7
142,3
143,3
144,9
145,6
146,9
147,4
148,6
149,5
150,9
151,9
152,5
153,0
154,9
155,5
156,1
157,5
158,10
159,10
160,0
161,5
162,9
163,10
164,3
165,5
166,10
167,9
168,2
169,1
170,9
171,6
172,0
173,9
174,10
175,9
176,9
177,5
178,0
179,9
180,2
181,5
182,9
183,10
184,9
185,9
186,10
187,0
188,8
189,3
190,9
191,6
192,9
193,6
194,10
195,6
196,6
197,5
198,0
199,4
200,10
201,0
202,3
203,9
204,5
205,9
206,6
207,9
208,4
209,6
210,1
211,6
212,1
213,2
214,6
215,9
216,7
217,9
218,5
219,9
220,1
221,5
222,3
223,5
224,0
225,4
226,9
227,10
228,5
229,9
230,6
231,3
232,8
233,5
234,10
235,6
236,8
237,10
238,5
239,9
240,6
241,7
242,9
243,7
244,10
245,6
246,3
247,1
248,5
249,9
250,9
251,4
252,4
253,3
254,5
255,6
256,5
257,9
258,9
259,9
260,9
261,9
262,9
263,10
264,5
265,0
266,10
267,8
268,6
269,9
270,6
271,3
272,5
273,9
274,5
275,6
276,9
277,3
278,10
279,6
280,10
281,6
282,6
283,0
284,9
285,8
286,4
287,9
288,9
289,3
290,5
291,1
292,6
293,10
294,4
295,3
296,10
297,6
298,5
299,5
300,4
301,9
302,4
303,3
304,9
305,4
306,9
307,10
308,9
309,5
310,9
311,10
312,0
313,5
314,9
315,5
316,10
317,10
318,10
319,0
320,6
321,6
322,5
323,10
324,8
325,3
326,3
327,5
328,0
329,5
330,9
331,5
332,6
333,10
334,6
335,9
336,7
337,9
338,9
339,3
340,2
341,9
342,3
343,5
344,10
345,9
346,3
347,5
348,9
349,10
350,6
351,1
352,10
353,5
354,9
355,9
356,10
357,1
358,1
359,10
360,9
361,7
362,3
363,3
364,9
365,2
366,10
367,5
368,10
369,6
370,5
371,5
372,10
373,0
374,10
375,8
376,4
377,10
378,6
379,5
380,6
381,10
382,8
383,3
384,5
385,5
386,0
387,3
388,9
389,5
390,9
391,10
392,9
393,8
394,9
395,2
396,3
397,4
398,8
399,9
400,9
401,6
402,0
