,Class
0,6
1,10
2,7
3,3
4,3
5,3
6,10
7,9
8,0
9,10
10,5
11,4
12,10
13,10
14,0
15,9
16,6
17,9
18,7
19,2
20,6
21,8
22,4
23,6
24,5
25,8
26,9
27,5
28,9
29,10
30,2
31,10
32,5
33,6
34,4
35,9
36,3
37,5
38,9
39,2
40,10
41,9
42,3
43,5
44,6
45,3
46,9
47,10
48,10
49,5
50,10
51,10
52,5
53,9
54,10
55,5
56,3
57,10
58,10
59,9
60,9
61,1
62,0
63,9
64,0
65,3
66,0
67,10
68,3
69,0
70,3
71,5
72,7
73,8
74,5
75,6
76,10
77,9
78,10
79,3
80,10
81,6
82,6
83,9
84,8
85,4
86,3
87,10
88,5
89,6
90,10
91,8
92,10
93,9
94,6
95,9
96,4
97,5
98,6
99,2
100,5
101,6
102,9
103,9
104,6
105,6
106,9
107,9
108,5
109,5
110,9
111,9
112,5
113,3
114,10
115,9
116,9
117,4
118,6
119,9
120,10
121,9
122,5
123,0
124,8
125,8
126,1
127,9
128,9
129,9
130,6
131,6
132,2
133,10
134,9
135,2
136,10
137,0
138,9
139,1
140,0
141,5
142,3
143,10
144,10
145,6
146,9
147,7
148,3
149,3
150,9
151,6
152,9
153,4
154,6
155,9
156,5
157,9
158,9
159,5
160,0
161,9
162,5
163,1
164,5
165,10
166,10
167,0
168,5
169,9
170,10
171,3
172,5
173,10
174,9
175,2
176,1
177,9
178,3
179,9
180,6
181,0
182,9
183,10
184,9
185,9
186,5
187,0
188,9
189,2
190,5
191,9
192,10
193,9
194,9
195,10
196,0
197,8
198,3
199,9
200,6
201,9
202,6
203,10
204,6
205,6
206,6
207,5
208,0
209,4
210,10
211,0
212,3
213,9
214,1
215,5
216,9
217,6
218,9
219,4
220,6
221,1
222,6
223,1
224,2
225,6
226,9
227,7
228,9
229,5
230,9
231,1
232,5
233,3
234,5
235,0
236,4
237,9
238,10
239,5
240,9
241,6
242,3
243,8
244,5
245,10
246,6
247,8
248,10
249,5
250,9
251,6
252,6
253,7
254,9
255,7
256,10
257,6
258,3
259,1
260,5
261,9
262,9
263,4
264,4
265,3
266,5
267,6
268,5
269,9
270,9
271,9
272,9
273,9
274,9
275,10
276,5
277,0
278,10
279,8
280,6
281,9
282,6
283,3
284,5
285,9
286,5
287,6
288,9
289,3
290,10
291,6
292,10
293,6
294,6
295,0
296,5
297,9
298,8
299,4
300,9
301,9
302,3
303,5
304,1
305,6
306,10
307,4
308,3
309,10
310,6
311,5
312,5
313,4
314,9
315,4
316,3
317,9
318,4
319,9
320,10
321,9
322,5
323,9
324,10
325,0
326,5
327,9
328,5
329,10
330,10
331,10
332,0
333,6
334,6
335,5
336,10
337,8
338,10
339,3
340,3
341,5
342,0
343,5
344,9
345,5
346,6
347,10
348,6
349,9
350,7
351,9
352,9
353,3
354,2
355,9
356,3
357,5
358,10
359,9
360,3
361,5
362,9
363,10
364,6
365,1
366,10
367,5
368,9
369,9
370,10
371,1
372,1
373,10
374,9
375,7
376,3
377,3
378,9
379,2
380,10
381,5
382,10
383,6
384,10
385,5
386,5
387,10
388,0
389,10
390,8
391,8
392,4
393,10
394,6
395,5
396,6
397,10
398,8
399,3
400,5
401,5
402,0
403,3
404,9
405,5
406,9
407,10
408,9
409,8
410,9
411,9
412,2
413,3
414,4
415,8
416,9
417,9
418,6
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,2
670,2
671,2
672,2
673,2
674,2
675,2
676,2
677,2
678,2
679,2
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,3
731,3
732,3
733,3
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,5
850,5
851,5
852,5
853,5
854,5
855,5
856,5
857,5
858,5
859,5
860,5
861,5
862,5
863,5
864,5
865,5
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,6
896,6
897,6
898,6
899,6
900,6
901,6
902,6
903,6
904,6
905,6
906,6
907,6
908,6
909,6
910,6
911,6
912,6
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,7
985,7
986,7
987,7
988,7
989,7
990,7
991,7
992,7
993,7
994,7
995,7
996,7
997,7
998,7
999,7
1000,7
1001,7
1002,7
1003,7
1004,7
1005,7
1006,7
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
