,Class
0,9
1,9
2,4
3,9
4,9
5,3
6,6
7,9
8,6
9,6
10,10
11,3
12,0
13,5
14,5
15,1
16,10
17,10
18,3
19,7
20,4
21,5
22,10
23,6
24,9
25,5
26,4
27,6
28,9
29,3
30,5
31,4
32,9
33,10
34,10
35,5
36,8
37,10
38,10
39,9
40,4
41,9
42,5
43,5
44,1
45,6
46,10
47,10
48,9
49,2
50,10
51,5
52,5
53,9
54,9
55,6
56,6
57,9
58,5
59,0
60,5
61,5
62,10
63,10
64,0
65,4
66,0
67,3
68,10
69,6
70,9
71,10
72,8
73,9
74,3
75,6
76,10
77,10
78,4
79,9
80,9
81,5
82,4
83,9
84,0
85,2
86,5
87,5
88,3
89,2
90,9
91,3
92,6
93,9
94,5
95,2
96,9
97,9
98,7
99,9
100,5
101,5
102,9
103,3
104,4
105,10
106,9
107,0
108,9
109,9
110,3
111,8
112,9
113,5
114,2
115,9
116,8
117,0
118,9
119,9
120,9
121,1
122,8
123,5
124,2
125,3
126,10
127,9
128,6
129,6
130,5
131,1
132,6
133,6
134,10
135,9
136,10
137,9
138,5
139,5
140,10
141,9
142,9
143,9
144,9
145,7
146,10
147,9
148,0
149,6
150,2
151,5
152,9
153,10
154,8
155,10
156,10
157,6
158,9
159,10
160,9
161,8
162,5
163,10
164,9
165,6
166,8
167,5
168,10
169,10
170,6
171,6
172,5
173,0
174,10
175,5
176,10
177,5
178,9
179,6
180,9
181,7
182,9
183,10
184,9
185,9
186,10
187,9
188,10
189,5
190,10
191,5
192,9
193,10
194,6
195,1
196,9
197,10
198,9
199,4
200,9
201,4
202,3
203,9
204,6
205,6
206,10
207,5
208,4
209,6
210,10
211,10
212,6
213,9
214,9
215,9
216,9
217,6
218,8
219,5
220,6
221,8
222,9
223,6
224,3
225,5
226,6
227,0
228,7
229,3
230,3
231,3
232,9
233,9
234,1
235,6
236,9
237,4
238,0
239,5
240,1
241,3
242,1
243,10
244,6
245,10
246,6
247,9
248,3
249,9
250,7
251,6
252,0
253,10
254,9
255,5
256,9
257,10
258,4
259,3
260,10
261,5
262,4
263,9
264,3
265,6
266,5
267,6
268,9
269,1
270,0
271,5
272,6
273,5
274,10
275,3
276,0
277,9
278,10
279,9
280,9
281,3
282,3
283,5
284,3
285,3
286,3
287,8
288,10
289,6
290,8
291,10
292,0
293,9
294,5
295,2
296,1
297,10
298,6
299,9
300,5
301,9
302,0
303,9
304,6
305,9
306,5
307,9
308,9
309,5
310,9
311,10
312,6
313,5
314,3
315,7
316,1
317,6
318,6
319,4
320,0
321,5
322,3
323,9
324,9
325,8
326,5
327,0
328,5
329,9
330,9
331,4
332,6
333,5
334,6
335,5
336,5
337,0
338,10
339,10
340,0
341,9
342,10
343,9
344,10
345,9
346,5
347,2
348,10
349,4
350,10
351,10
352,5
353,3
354,3
355,9
356,10
357,9
358,1
359,2
360,0
361,6
362,6
363,5
364,4
365,9
366,10
367,10
368,10
369,0
370,3
371,6
372,9
373,9
374,8
375,9
376,5
377,3
378,3
379,5
380,3
381,3
382,5
383,6
384,8
385,9
386,6
387,3
388,6
389,5
390,3
391,10
392,10
393,5
394,10
395,8
396,9
397,5
398,7
399,1
400,2
401,9
402,6
403,6
404,10
405,9
406,8
407,0
408,6
409,9
410,3
411,7
412,3
413,10
414,2
415,0
416,8
417,0
418,9
419,1
