,Class
0,10
1,9
2,9
3,9
4,10
5,9
6,9
7,0
8,4
9,9
10,6
11,8
12,9
13,9
14,9
15,9
16,0
17,8
18,6
19,1
20,4
21,0
22,6
23,9
24,9
25,0
26,9
27,10
28,0
29,0
30,6
31,10
32,6
33,1
34,9
35,9
36,3
37,2
38,10
39,0
40,4
41,10
42,9
43,9
44,9
45,10
46,5
47,9
48,10
49,9
50,5
51,10
52,10
53,3
54,9
55,9
56,5
57,6
58,7
59,10
60,3
61,6
62,9
63,6
64,8
65,3
66,9
67,9
68,9
69,5
70,5
71,3
72,5
73,9
74,6
75,2
76,10
77,9
78,7
79,8
80,9
81,9
82,9
83,0
84,0
85,10
86,5
87,5
88,10
89,3
90,0
91,9
92,6
93,5
94,10
95,10
96,4
97,6
98,2
99,10
100,10
101,9
102,2
103,6
104,1
105,9
106,10
107,8
108,3
109,4
110,4
111,5
112,10
113,10
114,6
115,8
116,10
117,5
118,5
119,8
120,9
121,3
122,9
123,5
124,5
125,10
126,9
127,0
128,9
129,5
130,1
131,3
132,1
133,6
134,10
135,5
136,5
137,9
138,9
139,10
140,5
141,3
142,9
143,6
144,10
145,6
146,0
147,5
148,9
149,10
150,9
151,10
152,5
153,9
154,5
155,10
156,0
157,0
158,3
159,10
160,10
161,9
162,9
163,10
164,9
165,10
166,10
167,6
168,3
169,5
170,9
171,10
172,4
173,5
174,0
175,5
176,5
177,9
178,3
179,10
180,4
181,10
182,1
183,1
184,9
185,5
186,9
187,6
188,6
189,10
190,9
191,9
192,9
193,3
194,9
195,6
196,6
197,6
198,2
199,10
200,6
201,10
202,5
203,5
204,10
205,8
206,7
207,9
208,10
209,9
210,5
211,10
212,3
213,5
214,6
215,2
216,1
217,9
218,2
219,5
220,5
221,5
222,3
223,9
224,5
225,3
226,9
227,0
228,5
229,4
230,6
231,8
232,6
233,4
234,9
235,9
236,9
237,8
238,4
239,5
240,3
241,6
242,2
243,6
244,6
245,3
246,4
247,0
248,9
249,5
250,9
251,9
252,8
253,5
254,7
255,10
256,9
257,10
258,10
259,10
260,6
261,5
262,6
263,10
264,6
265,3
266,1
267,5
268,6
269,5
270,2
271,0
272,9
273,9
274,8
275,6
276,7
277,3
278,5
279,9
280,8
281,9
282,1
283,9
284,9
285,3
286,3
287,9
288,5
289,8
290,3
291,10
292,4
293,10
294,9
295,6
296,3
297,3
298,6
299,5
300,9
301,6
302,6
303,10
304,10
305,3
306,5
307,5
308,8
309,10
310,9
311,0
312,9
313,3
314,5
315,6
316,2
317,6
318,10
319,9
320,5
321,10
322,5
323,3
324,6
325,8
326,9
327,7
328,5
329,9
330,10
331,9
332,6
333,10
334,9
335,9
336,7
337,5
338,9
339,6
340,7
341,9
342,9
343,4
344,4
345,9
346,9
347,5
348,3
349,1
350,7
351,0
352,6
353,6
354,5
355,1
356,6
357,6
358,5
359,3
360,10
361,10
362,4
363,2
364,10
365,9
366,3
367,10
368,1
369,0
370,0
371,0
372,10
373,0
374,8
375,9
376,6
377,9
378,9
379,10
380,0
381,5
382,3
383,10
384,5
385,3
386,6
387,6
388,2
389,5
390,9
391,8
392,6
393,3
394,4
395,5
396,10
397,10
398,3
399,6
400,5
401,4
402,5
403,9
404,9
405,3
406,9
407,3
408,5
409,5
410,10
411,4
412,9
413,3
414,6
415,9
416,1
417,9
418,10
419,6
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,2
507,2
508,2
509,2
510,2
511,2
512,2
513,2
514,2
515,2
516,2
517,2
518,2
519,2
520,2
521,2
522,2
523,2
524,2
525,2
526,2
527,2
528,2
529,2
530,2
531,2
532,2
533,2
534,2
535,2
536,2
537,2
538,2
539,2
540,2
541,2
542,2
543,2
544,2
545,2
546,2
547,2
548,2
549,2
550,2
551,2
552,2
553,2
554,2
555,2
556,2
557,2
558,2
559,2
560,2
561,2
562,2
563,2
564,2
565,2
566,2
567,2
568,2
569,2
570,2
571,2
572,2
573,2
574,2
575,2
576,2
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,3
595,3
596,3
597,3
598,3
599,3
600,3
601,3
602,3
603,3
604,3
605,3
606,3
607,3
608,3
609,3
610,3
611,3
612,3
613,3
614,3
615,3
616,3
617,3
618,3
619,3
620,3
621,3
622,3
623,3
624,3
625,3
626,3
627,3
628,3
629,3
630,3
631,3
632,3
633,3
634,3
635,3
636,3
637,3
638,3
639,3
640,3
641,3
642,3
643,3
644,3
645,3
646,3
647,3
648,3
649,3
650,3
651,3
652,3
653,3
654,3
655,5
656,5
657,5
658,5
659,5
660,5
661,5
662,5
663,5
664,5
665,5
666,5
667,5
668,5
669,5
670,5
671,5
672,5
673,5
674,5
675,5
676,5
677,5
678,5
679,5
680,5
681,5
682,5
683,5
684,5
685,5
686,5
687,5
688,5
689,5
690,5
691,5
692,5
693,6
694,6
695,6
696,6
697,6
698,6
699,6
700,6
701,6
702,6
703,6
704,6
705,6
706,6
707,6
708,6
709,6
710,6
711,6
712,6
713,6
714,6
715,6
716,6
717,6
718,6
719,6
720,6
721,6
722,6
723,6
724,6
725,6
726,6
727,6
728,6
729,6
730,6
731,6
732,6
733,6
734,6
735,6
736,6
737,6
738,6
739,7
740,7
741,7
742,7
743,7
744,7
745,7
746,7
747,7
748,7
749,7
750,7
751,7
752,7
753,7
754,7
755,7
756,7
757,7
758,7
759,7
760,7
761,7
762,7
763,7
764,7
765,7
766,7
767,7
768,7
769,7
770,7
771,7
772,7
773,7
774,7
775,7
776,7
777,7
778,7
779,7
780,7
781,7
782,7
783,7
784,7
785,7
786,7
787,7
788,7
789,7
790,7
791,7
792,7
793,7
794,7
795,7
796,7
797,7
798,7
799,7
800,7
801,7
802,7
803,7
804,7
805,7
806,7
807,7
808,7
809,7
810,7
811,7
812,7
813,7
814,7
815,7
816,7
817,7
818,7
819,7
820,7
821,7
822,7
823,7
824,7
825,7
826,7
827,7
828,7
829,7
830,8
831,8
832,8
833,8
834,8
835,8
836,8
837,8
838,8
839,8
840,8
841,8
842,8
843,8
844,8
845,8
846,8
847,8
848,8
849,8
850,8
851,8
852,8
853,8
854,8
855,8
856,8
857,8
858,8
859,8
860,8
861,8
862,8
863,8
864,8
865,8
866,8
867,8
868,8
869,8
870,8
871,8
872,8
873,8
874,8
875,8
876,8
877,8
878,8
879,8
880,8
881,8
882,8
883,8
884,8
885,8
886,8
887,8
888,8
889,8
890,8
891,8
892,8
893,8
894,8
895,8
896,8
897,8
898,8
899,8
900,8
901,8
902,8
903,8
904,8
905,8
906,8
907,8
908,8
909,8
910,8
911,8
912,10
913,10
914,10
915,10
916,10
917,10
918,10
919,10
920,10
921,10
922,10
923,10
924,10
925,10
926,10
927,10
928,10
929,10
930,10
931,10
932,10
933,10
934,10
935,10
936,10
937,10
938,10
939,10
940,10
941,10
942,10
943,10
