,Class
0,10
1,8
2,9
3,0
4,9
5,3
6,4
7,5
8,5
9,5
10,10
11,9
12,10
13,0
14,5
15,9
16,10
17,5
18,10
19,9
20,5
21,10
22,0
23,3
24,9
25,5
26,5
27,9
28,9
29,9
30,2
31,6
32,10
33,6
34,6
35,10
36,3
37,10
38,10
39,3
40,4
41,10
42,4
43,10
44,10
45,10
46,9
47,5
48,10
49,6
50,6
51,6
52,5
53,5
54,6
55,3
56,10
57,3
58,10
59,0
60,5
61,5
62,4
63,9
64,3
65,10
66,1
67,8
68,3
69,7
70,10
71,4
72,9
73,8
74,5
75,6
76,0
77,7
78,4
79,5
80,9
81,9
82,9
83,9
84,5
85,3
86,9
87,9
88,3
89,10
90,1
91,1
92,9
93,2
94,9
95,5
96,9
97,2
98,9
99,9
100,4
101,9
102,0
103,10
104,9
105,6
106,4
107,9
108,8
109,9
110,9
111,9
112,6
113,9
114,3
115,8
116,10
117,3
118,9
119,10
120,9
121,3
122,10
123,0
124,5
125,9
126,9
127,10
128,3
129,10
130,9
131,9
132,9
133,9
134,8
135,10
136,3
137,0
138,9
139,3
140,9
141,9
142,6
143,10
144,10
145,0
146,8
147,0
148,6
149,10
150,4
151,9
152,10
153,0
154,10
155,5
156,10
157,10
158,9
159,9
160,10
161,9
162,3
163,9
164,9
165,10
166,9
167,9
168,6
169,4
170,0
171,3
172,8
173,6
174,6
175,6
176,3
177,0
178,1
179,5
180,4
181,10
182,8
183,7
184,6
185,5
186,6
187,2
188,3
189,3
190,5
191,9
192,9
193,9
194,9
195,9
196,9
197,6
198,6
199,2
200,0
201,3
202,10
203,0
204,10
205,9
206,2
207,10
208,1
209,6
210,6
211,5
212,5
213,4
214,7
215,5
216,6
217,6
218,10
219,0
220,6
221,10
222,5
223,6
224,4
225,0
226,5
227,9
228,9
229,5
230,4
231,9
232,8
233,5
234,10
235,5
236,0
237,5
238,5
239,10
240,9
241,10
242,10
243,9
244,9
245,9
246,2
247,10
248,10
249,5
250,5
251,9
252,5
253,6
254,9
255,6
256,10
257,5
258,4
259,5
260,9
261,3
262,1
263,6
264,5
265,5
266,10
267,0
268,8
269,6
270,3
271,3
272,5
273,9
274,6
275,5
276,9
277,1
278,7
279,1
280,9
281,6
282,8
283,10
284,6
285,1
286,1
287,5
288,6
289,9
290,9
291,10
292,6
293,0
294,5
295,5
296,2
297,9
298,9
299,0
300,8
301,10
302,6
303,3
304,6
305,9
306,3
307,3
308,6
309,9
310,3
311,6
312,9
313,10
314,8
315,5
316,10
317,10
318,4
319,9
320,6
321,7
322,1
323,4
324,9
325,2
326,9
327,9
328,1
329,5
330,6
331,6
332,9
333,8
334,1
335,3
336,9
337,6
338,5
339,0
340,9
341,10
342,9
343,4
344,9
345,5
346,9
347,9
348,0
349,3
350,8
351,10
352,5
353,6
354,5
355,1
356,6
357,9
358,3
359,9
360,9
361,10
362,9
363,5
364,5
365,6
366,8
367,8
368,5
369,3
370,10
371,3
372,2
373,6
374,6
375,5
376,6
377,6
378,9
379,5
380,2
381,6
382,10
383,4
384,7
385,9
386,10
387,0
388,9
389,10
390,9
391,10
392,3
393,5
394,3
395,3
396,10
397,10
398,9
399,6
400,5
401,3
402,3
403,7
404,0
405,9
406,10
407,9
408,9
409,5
410,10
411,5
412,6
413,5
414,5
415,6
416,2
417,5
418,9
419,7
