,Class
0,1
1,5
2,10
3,4
4,5
5,10
6,0
7,6
8,9
9,6
10,5
11,5
12,9
13,0
14,0
15,1
16,0
17,5
18,7
19,5
20,6
21,9
22,6
23,7
24,9
25,0
26,10
27,8
28,9
29,6
30,9
31,9
32,3
33,3
34,5
35,10
36,9
37,10
38,8
39,9
40,9
41,5
42,5
43,5
44,6
45,9
46,10
47,9
48,8
49,6
50,8
51,5
52,8
53,3
54,5
55,5
56,5
57,9
58,5
59,0
60,3
61,9
62,5
63,0
64,10
65,4
66,5
67,10
68,0
69,2
70,9
71,10
72,9
73,9
74,1
75,6
76,4
77,6
78,7
79,10
80,3
81,9
82,4
83,4
84,5
85,3
86,6
87,6
88,5
89,5
90,8
91,5
92,5
93,3
94,9
95,9
96,6
97,7
98,10
99,3
100,5
101,9
102,4
103,1
104,5
105,10
106,6
107,10
108,9
109,9
110,5
111,2
112,6
113,0
114,10
115,9
116,9
117,9
118,8
119,10
120,9
121,4
122,0
123,9
124,5
125,5
126,10
127,9
128,9
129,6
130,5
131,3
132,8
133,10
134,5
135,3
136,6
137,9
138,10
139,6
140,4
141,10
142,10
143,9
144,10
145,6
146,9
147,4
148,10
149,0
150,3
151,3
152,6
153,10
154,10
155,6
156,4
157,1
158,2
159,5
160,9
161,9
162,5
163,10
164,7
165,0
166,9
167,9
168,9
169,6
170,6
171,6
172,9
173,3
174,5
175,4
176,7
177,9
178,7
179,0
180,1
181,5
182,9
183,10
184,9
185,10
186,10
187,9
188,2
189,10
190,10
191,8
192,4
193,9
194,9
195,5
196,5
197,10
198,10
199,9
200,10
201,3
202,0
203,5
204,10
205,3
206,10
207,0
208,3
209,5
210,9
211,4
212,5
213,9
214,6
215,3
216,4
217,6
218,1
219,1
220,5
221,5
222,5
223,6
224,0
225,9
226,3
227,3
228,9
229,8
230,9
231,2
232,3
233,9
234,8
235,9
236,9
237,9
238,9
239,5
240,5
241,1
242,5
243,9
244,10
245,7
246,9
247,6
248,6
249,10
250,9
251,6
252,3
253,10
254,9
255,5
256,10
257,5
258,10
259,7
260,3
261,6
262,9
263,10
264,10
265,9
266,9
267,9
268,10
269,3
270,10
271,9
272,6
273,10
274,5
275,5
276,3
277,5
278,5
279,9
280,9
281,5
282,0
283,0
284,9
285,3
286,6
287,8
288,10
289,9
290,5
291,6
292,5
293,9
294,10
295,6
296,4
297,2
298,2
299,5
300,6
301,10
302,9
303,6
304,9
305,9
306,1
307,9
308,3
309,6
310,10
311,8
312,6
313,4
314,10
315,10
316,0
317,9
318,6
319,10
320,4
321,6
322,10
323,9
324,0
325,1
326,5
327,0
328,6
329,8
330,2
331,3
332,9
333,3
334,10
335,10
336,9
337,6
338,9
339,6
340,2
341,6
342,3
343,2
344,6
345,10
346,5
347,9
348,5
349,9
350,6
351,3
352,3
353,5
354,8
355,0
356,9
357,10
358,1
359,5
360,0
361,3
362,1
363,10
364,10
365,0
366,6
367,6
368,9
369,10
370,6
371,4
372,2
373,9
374,9
375,9
376,8
377,9
378,3
379,3
380,9
381,5
382,8
383,10
384,1
385,9
386,10
387,3
388,10
389,6
390,9
391,9
392,5
393,10
394,9
395,10
396,6
397,8
398,9
399,9
400,10
401,6
402,9
403,3
404,9
405,5
406,0
407,3
408,3
409,9
410,9
411,9
412,6
413,2
414,10
415,10
416,6
417,9
418,3
419,4
