,Class
0,7
1,10
2,6
3,4
4,9
5,9
6,9
7,5
8,5
9,3
10,9
11,6
12,6
13,9
14,9
15,9
16,9
17,9
18,9
19,2
20,6
21,9
22,10
23,7
24,5
25,10
26,8
27,6
28,3
29,3
30,9
31,5
32,0
33,8
34,5
35,10
36,9
37,9
38,0
39,5
40,0
41,10
42,6
43,3
44,5
45,4
46,6
47,10
48,0
49,10
50,5
51,6
52,6
53,5
54,0
55,4
56,9
57,3
58,0
59,6
60,9
61,3
62,2
63,6
64,6
65,5
66,9
67,3
68,3
69,9
70,9
71,9
72,9
73,4
74,10
75,9
76,9
77,2
78,5
79,9
80,10
81,10
82,5
83,8
84,9
85,9
86,5
87,8
88,0
89,0
90,9
91,10
92,9
93,5
94,2
95,9
96,6
97,5
98,10
99,5
100,9
101,3
102,9
103,5
104,3
105,3
106,9
107,3
108,4
109,8
110,6
111,6
112,9
113,9
114,10
115,9
116,6
117,4
118,6
119,9
120,10
121,9
122,4
123,10
124,0
125,9
126,9
127,10
128,10
129,10
130,5
131,5
132,10
133,10
134,10
135,10
136,5
137,1
138,6
139,5
140,8
141,5
142,3
143,10
144,5
145,9
146,9
147,0
148,10
149,3
150,5
151,4
152,10
153,6
154,9
155,5
156,5
157,5
158,4
159,10
160,9
161,3
162,9
163,9
164,1
165,9
166,7
167,5
168,3
169,10
170,10
171,6
172,9
173,9
174,2
175,6
176,5
177,5
178,3
179,9
180,6
181,5
182,8
183,3
184,9
185,6
186,3
187,5
188,6
189,9
190,6
191,8
192,1
193,10
194,5
195,6
196,4
197,10
198,0
199,6
200,1
201,3
202,10
203,0
204,9
205,9
206,5
207,6
208,9
209,5
210,9
211,4
212,9
213,4
214,9
215,10
216,6
217,3
218,3
219,10
220,9
221,6
222,9
223,6
224,9
225,5
226,0
227,9
228,10
229,0
230,10
231,9
232,5
233,10
234,5
235,9
236,9
237,10
238,5
239,9
240,10
241,6
242,6
243,10
244,10
245,9
246,6
247,6
248,3
249,9
250,10
251,3
252,9
253,5
254,9
255,10
256,1
257,3
258,8
259,9
260,7
261,3
262,3
263,9
264,5
265,9
266,9
267,3
268,10
269,9
