,Class
0,6
1,2
2,9
3,10
4,5
5,10
6,0
7,9
8,9
9,0
10,5
11,3
12,9
13,3
14,10
15,6
16,3
17,1
18,8
19,5
20,4
21,9
22,1
23,9
24,9
25,7
26,4
27,9
28,5
29,10
30,6
31,10
32,0
33,6
34,9
35,9
36,5
37,7
38,9
39,1
40,8
41,10
42,4
43,1
44,5
45,5
46,9
47,6
48,4
49,3
50,1
51,9
52,3
53,2
54,10
55,10
56,10
57,6
58,10
59,5
60,5
61,9
62,9
63,9
64,2
65,3
66,5
67,3
68,9
69,6
70,10
71,9
72,0
73,9
74,9
75,5
76,5
77,9
78,9
79,6
80,9
81,3
82,4
83,10
84,10
85,9
86,8
87,4
88,1
89,5
90,10
91,5
92,9
93,3
94,0
95,6
96,8
97,5
98,4
99,5
100,5
101,0
102,8
103,10
104,9
105,6
106,4
107,10
108,10
109,9
110,8
111,6
112,9
113,10
114,3
115,4
116,8
117,3
118,10
119,9
120,7
121,5
122,6
123,9
124,3
125,9
126,6
127,3
128,4
129,5
130,9
131,6
132,5
133,5
134,5
135,4
136,0
137,2
138,9
139,10
140,1
141,0
142,5
143,5
144,5
145,9
146,0
147,5
148,3
149,3
150,5
151,3
152,10
153,10
154,6
155,6
156,9
157,3
158,3
159,6
160,7
161,3
162,9
163,9
164,10
165,10
166,7
167,3
168,5
169,10
170,9
171,1
172,9
173,5
174,5
175,6
176,9
177,3
178,5
179,4
180,10
181,10
182,8
183,9
184,0
185,0
186,5
187,10
188,9
189,5
190,5
191,2
192,10
193,5
194,6
195,9
196,9
197,6
198,0
199,9
200,1
201,9
202,6
203,10
204,5
205,5
206,9
207,10
208,5
209,5
210,9
211,10
212,5
213,9
214,10
215,9
216,5
217,0
218,9
219,8
220,1
221,3
222,10
223,6
224,3
225,7
226,6
227,0
228,9
229,6
230,9
231,0
232,6
233,6
234,6
235,2
236,10
237,4
238,5
239,10
240,6
241,9
242,5
243,6
244,10
245,10
246,3
247,3
248,9
249,8
250,6
251,5
252,6
253,3
254,9
255,9
256,9
257,0
258,8
259,9
260,9
261,0
262,10
263,5
264,10
265,6
266,9
267,8
268,1
269,5
270,10
271,0
272,10
273,1
274,10
275,5
276,9
277,4
278,5
279,8
280,9
281,5
282,9
283,0
284,3
285,7
286,9
287,3
288,3
289,9
290,6
291,9
292,6
293,9
294,6
295,6
296,0
297,5
298,0
299,9
300,4
301,0
302,6
303,9
304,10
305,10
306,9
307,5
308,4
309,10
310,3
311,10
312,0
313,5
314,8
315,8
316,10
317,9
318,9
319,10
320,5
321,4
322,6
323,5
324,10
325,6
326,7
327,9
328,9
329,10
330,10
331,10
332,10
333,9
334,9
335,6
336,10
337,10
338,9
339,3
340,9
341,9
342,2
343,5
344,9
345,9
346,9
347,9
348,9
349,5
350,10
351,9
352,6
353,3
354,6
355,2
356,10
357,3
358,2
359,6
360,8
361,9
362,5
363,1
364,6
365,6
366,9
367,6
368,10
369,3
370,4
371,10
372,10
373,6
374,10
375,0
376,6
377,5
378,9
379,6
380,3
381,3
382,10
383,9
384,3
385,8
386,10
387,9
388,8
389,9
390,3
391,6
392,10
393,2
394,2
395,4
396,7
397,9
398,9
399,9
400,9
401,2
402,0
403,9
