,Class
0,7
1,10
2,6
3,4
4,9
5,9
6,9
7,5
8,5
9,3
10,9
11,6
12,6
13,9
14,9
15,9
16,9
17,9
18,9
19,2
20,6
21,9
22,10
23,7
24,5
25,10
26,8
27,6
28,3
29,3
30,9
31,5
32,0
33,8
34,5
35,10
36,9
37,9
38,0
39,5
40,0
41,10
42,6
43,3
44,5
45,4
46,6
47,10
48,0
49,10
50,5
51,6
52,6
53,5
54,0
55,4
56,9
57,3
58,0
59,6
60,9
61,3
62,2
63,6
64,6
65,5
66,9
67,3
68,3
69,9
70,9
71,9
72,9
73,4
74,10
75,9
76,9
77,2
78,5
79,9
80,10
81,10
82,5
83,8
84,9
85,9
86,8
87,0
88,0
89,9
90,10
91,9
92,5
93,2
94,9
95,6
96,5
97,10
98,5
99,9
100,3
101,9
102,5
103,3
104,3
105,9
106,3
107,4
108,8
109,6
110,6
111,9
112,9
113,10
114,9
115,6
116,4
117,6
118,9
119,10
120,9
121,4
122,10
123,0
124,9
125,9
126,10
127,10
128,10
129,5
130,10
131,10
132,10
133,10
134,5
135,1
136,6
137,5
138,8
139,5
140,3
141,10
142,5
143,9
144,9
145,0
146,10
147,3
148,5
149,4
150,10
151,6
152,9
153,5
154,5
155,5
156,4
157,10
158,9
159,3
160,9
161,9
162,1
163,9
164,7
165,5
166,3
167,10
168,6
169,9
170,9
171,2
172,6
173,5
174,5
175,3
176,9
177,6
178,5
179,8
180,3
181,9
182,6
183,3
184,5
185,6
186,9
187,6
188,8
189,1
190,10
191,5
192,6
193,4
194,10
195,0
196,6
197,1
198,3
199,10
200,0
201,9
202,9
203,5
204,6
205,9
206,5
207,9
208,4
209,9
210,4
211,9
212,10
213,3
214,3
215,10
216,9
217,6
218,9
219,6
220,9
221,5
222,0
223,9
224,10
225,0
226,10
227,9
228,5
229,10
230,5
231,9
232,9
233,10
234,5
235,9
236,10
237,6
238,6
239,10
240,10
241,9
242,6
243,6
244,3
245,9
246,10
247,3
248,9
249,5
250,9
251,10
252,1
253,3
254,8
255,9
256,7
257,3
258,3
259,9
260,5
261,9
262,9
263,3
264,10
265,9
266,9
267,5
268,10
269,1
270,6
271,3
272,5
273,6
274,8
275,10
276,6
277,9
278,1
279,8
280,10
281,9
282,5
283,10
284,9
285,4
286,9
287,0
288,0
289,5
290,8
291,6
292,5
293,6
294,10
295,5
296,10
297,10
298,8
299,10
300,9
301,6
302,2
303,6
304,5
305,4
306,9
307,10
308,3
309,0
310,1
311,3
312,5
313,4
314,9
315,9
316,7
317,0
318,1
319,1
320,0
321,2
322,1
323,0
324,6
325,3
326,9
327,9
328,8
329,7
330,9
331,10
332,4
333,4
334,8
335,10
336,3
337,5
338,6
339,5
340,6
341,7
342,9
343,9
344,4
345,10
346,3
347,5
348,2
349,5
350,5
351,10
352,6
353,6
354,2
355,10
356,2
357,10
358,5
359,10
360,6
361,9
362,5
363,3
364,7
365,10
366,3
367,7
368,5
369,9
370,3
371,9
372,10
373,0
374,6
375,0
376,3
377,6
378,10
379,9
380,9
381,9
382,0
383,5
384,9
385,1
386,9
387,8
388,5
389,6
390,9
391,0
392,10
393,9
394,9
395,9
396,10
397,4
398,3
399,10
400,5
401,8
402,8
403,10
404,1
405,0
406,2
407,6
408,2
409,6
