,Class
0,3
1,5
2,3
3,4
4,10
5,6
6,9
7,10
8,9
9,9
10,5
11,5
12,9
13,1
14,3
15,6
16,10
17,0
18,0
19,5
20,3
21,8
22,5
23,6
24,9
25,9
26,1
27,6
28,3
29,5
30,1
31,3
32,5
33,5
34,9
35,9
36,10
37,6
38,6
39,9
40,1
41,10
42,8
43,6
44,3
45,4
46,10
47,8
48,5
49,0
50,4
51,9
52,10
53,9
54,9
55,9
56,3
57,6
58,5
59,9
60,0
61,5
62,2
63,2
64,9
65,1
66,6
67,0
68,0
69,0
70,9
71,10
72,4
73,10
74,4
75,9
76,10
77,0
78,9
79,9
80,2
81,6
82,10
83,9
84,6
85,5
86,1
87,3
88,9
89,2
90,6
91,9
92,6
93,10
94,6
95,5
96,0
97,9
98,0
99,5
100,9
101,8
102,5
103,9
104,10
105,6
106,10
107,7
108,9
109,5
110,3
111,10
112,8
113,9
114,7
115,6
116,9
117,6
118,5
119,9
120,9
121,6
122,6
123,0
124,5
125,9
126,10
127,9
128,0
129,3
130,10
131,6
132,5
133,9
134,2
135,8
136,5
137,5
138,3
139,10
140,0
141,2
142,3
143,6
144,10
145,10
146,9
147,5
148,9
149,0
150,9
151,6
152,10
153,10
154,4
155,4
156,8
157,1
158,10
159,0
160,4
161,9
162,4
163,5
164,4
165,6
166,2
167,9
168,9
169,9
170,5
171,10
172,3
173,6
174,9
175,10
176,6
177,5
178,10
179,9
180,5
181,10
182,10
183,10
184,2
185,6
186,5
187,9
188,6
189,3
190,7
191,5
192,3
193,6
194,6
195,6
196,6
197,3
198,6
199,5
200,6
201,2
202,5
203,3
204,5
205,6
206,5
207,9
208,9
209,9
210,9
211,10
212,9
213,3
214,3
215,5
216,10
217,4
218,9
219,3
220,9
221,5
222,9
223,0
224,6
225,10
226,5
227,9
228,9
229,0
230,8
231,10
232,9
233,6
234,6
235,2
236,6
237,4
238,9
239,9
240,8
241,6
242,9
243,5
244,6
245,9
246,3
247,3
248,8
249,8
250,7
251,7
252,6
253,9
254,5
255,9
256,5
257,3
258,3
259,4
260,5
261,5
