,Class
0,7
1,10
2,6
3,4
4,9
5,9
6,9
7,5
8,5
9,3
10,9
11,6
12,6
13,9
14,9
15,9
16,9
17,9
18,9
19,2
20,6
21,9
22,10
23,7
24,5
25,10
26,8
27,6
28,3
29,3
30,9
31,5
32,0
33,8
34,5
35,10
36,9
37,9
38,0
39,5
40,0
41,10
42,6
43,3
44,5
45,4
46,6
47,10
48,0
49,10
50,5
51,6
52,6
53,5
54,0
55,4
56,9
57,3
58,0
59,6
60,9
61,3
62,2
63,6
64,6
65,5
66,9
67,3
68,3
69,9
70,9
71,9
72,9
73,4
74,10
75,9
76,9
77,2
78,5
79,10
80,9
81,10
82,10
83,5
84,8
85,5
86,9
87,9
88,5
89,8
90,0
91,0
92,9
93,10
94,9
95,5
96,2
97,9
98,6
99,5
100,10
101,5
102,9
103,3
104,9
105,5
106,3
107,3
108,9
109,3
110,4
111,8
112,6
113,6
114,9
115,9
116,10
117,9
118,6
119,4
120,6
121,9
122,10
123,9
124,4
125,10
126,0
127,9
128,9
129,10
130,10
131,10
132,5
133,5
134,10
135,10
136,10
137,10
138,5
139,1
140,6
141,5
142,8
143,5
144,3
145,10
146,5
147,9
148,9
149,0
150,10
151,3
152,5
153,4
154,10
155,6
156,9
157,5
158,5
159,5
160,4
161,10
162,9
163,3
164,9
165,9
166,1
167,6
168,9
169,7
170,5
171,3
172,10
173,10
174,6
175,9
176,9
177,2
178,6
179,5
180,5
181,3
182,9
183,6
184,5
185,8
186,3
187,9
188,6
189,3
190,5
191,6
192,9
193,6
194,8
195,1
196,10
197,5
198,6
199,4
200,10
201,0
202,6
203,1
204,3
205,10
206,0
207,9
208,9
209,5
210,6
211,9
212,5
213,9
214,4
215,9
216,4
217,9
218,10
219,6
220,3
221,3
222,10
223,9
224,6
225,9
226,6
227,9
228,5
229,0
230,9
231,10
232,0
233,10
234,9
235,5
236,10
237,5
238,9
239,9
240,10
241,5
242,9
243,10
244,6
245,6
246,10
247,10
248,9
249,6
250,6
251,3
252,9
253,10
254,3
255,9
256,5
257,9
258,10
259,1
260,3
261,8
262,9
263,7
264,3
265,3
266,9
267,5
268,9
269,9
270,3
271,10
272,9
273,9
274,5
275,10
276,1
277,6
278,3
279,5
280,6
281,8
282,10
283,6
284,9
285,1
286,8
287,10
288,9
289,5
290,10
291,9
292,4
293,9
294,0
295,0
296,5
297,8
298,6
299,5
300,6
301,10
302,5
303,10
304,10
305,8
306,10
307,9
308,6
309,2
310,6
311,5
312,4
313,9
314,10
315,3
316,0
317,1
318,3
319,5
320,4
321,9
322,9
323,7
324,0
325,1
326,1
327,0
328,2
329,1
330,0
331,6
332,3
333,9
334,9
335,8
336,7
337,9
338,10
339,4
340,4
341,8
342,10
343,3
344,5
345,6
346,5
347,6
348,7
349,9
350,9
351,4
352,10
353,3
354,5
355,2
356,5
357,5
358,10
359,6
360,6
361,2
362,10
363,2
364,10
365,5
366,10
367,5
368,10
369,6
370,9
371,5
372,3
373,7
374,10
375,3
376,7
377,5
378,9
379,3
380,9
381,10
382,0
383,6
384,0
385,3
386,6
387,10
388,9
389,9
390,9
391,0
392,5
393,9
394,1
395,9
396,8
397,5
398,6
399,9
400,0
401,10
402,9
403,9
404,9
405,10
406,4
407,3
408,10
409,1
410,5
411,8
412,8
413,10
414,1
415,0
416,2
417,6
418,2
419,6
