,Class
0,6
1,2
2,9
3,6
4,10
5,6
6,5
7,10
8,0
9,9
10,9
11,5
12,9
13,0
14,5
15,3
16,9
17,3
18,10
19,6
20,3
21,1
22,8
23,5
24,4
25,9
26,1
27,9
28,9
29,7
30,4
31,9
32,5
33,10
34,6
35,10
36,0
37,6
38,9
39,9
40,5
41,7
42,9
43,1
44,8
45,5
46,10
47,4
48,1
49,5
50,5
51,9
52,6
53,4
54,3
55,1
56,9
57,3
58,2
59,10
60,10
61,10
62,6
63,10
64,5
65,5
66,9
67,9
68,9
69,2
70,3
71,5
72,3
73,9
74,6
75,10
76,9
77,0
78,9
79,9
80,5
81,5
82,9
83,9
84,6
85,9
86,3
87,4
88,10
89,10
90,9
91,8
92,4
93,1
94,5
95,10
96,5
97,9
98,3
99,1
100,0
101,6
102,8
103,5
104,4
105,5
106,5
107,0
108,8
109,10
110,10
111,9
112,6
113,4
114,10
115,10
116,9
117,8
118,6
119,9
120,10
121,3
122,4
123,8
124,3
125,10
126,9
127,7
128,5
129,6
130,9
131,3
132,9
133,6
134,3
135,4
136,5
137,9
138,6
139,5
140,5
141,5
142,4
143,0
144,2
145,9
146,10
147,1
148,0
149,5
150,5
151,5
152,9
153,0
154,5
155,3
156,3
157,5
158,3
159,10
160,10
161,6
162,6
163,9
164,3
165,3
166,6
167,7
168,3
169,9
170,9
171,10
172,10
173,7
174,3
175,5
176,10
177,9
178,10
179,1
180,9
181,5
182,5
183,6
184,9
185,3
186,5
187,4
188,10
189,10
190,8
191,9
192,0
193,0
194,5
195,10
196,9
197,5
198,6
199,5
200,2
201,10
202,5
203,6
204,9
205,9
206,6
207,0
208,9
209,1
210,9
211,6
212,10
213,5
214,5
215,9
216,10
217,5
218,5
219,9
220,10
221,6
222,5
223,9
224,10
225,9
226,5
227,0
228,9
229,8
230,1
231,3
232,10
233,6
234,3
235,7
236,6
237,3
238,0
239,9
240,6
241,9
242,0
243,6
244,6
245,6
246,2
247,10
248,4
249,5
250,10
251,6
252,9
253,5
254,6
255,10
256,10
257,3
258,3
259,9
260,8
261,6
262,5
263,6
264,3
265,9
266,9
267,9
268,0
269,8
270,9
271,9
272,0
273,10
274,5
275,10
276,6
277,9
278,8
279,1
280,5
281,10
282,0
283,10
284,1
285,10
286,5
287,9
288,4
289,5
290,8
291,9
292,5
293,9
294,0
295,3
296,7
297,9
298,3
299,3
300,9
301,6
302,9
303,6
304,9
305,9
306,6
307,6
308,0
309,5
310,0
311,9
312,4
313,0
314,9
315,6
316,9
317,10
318,10
319,9
320,5
321,5
322,4
323,10
324,3
325,10
326,0
327,5
328,8
329,8
330,10
331,9
332,9
333,10
334,5
335,4
336,6
337,5
338,10
339,6
340,7
341,9
342,9
343,10
344,10
345,10
346,10
347,9
348,9
349,6
350,10
351,10
352,10
353,9
354,3
355,9
356,9
357,2
358,5
359,9
360,9
361,9
362,9
363,9
364,5
365,10
366,9
367,6
368,3
369,6
370,2
371,10
372,3
373,2
374,6
375,8
376,9
377,5
378,1
379,6
380,6
381,9
382,6
383,10
384,3
385,4
386,10
387,10
388,6
389,10
390,0
391,6
392,5
393,9
394,6
395,3
396,3
397,10
398,9
399,3
400,8
401,10
402,9
403,8
404,9
405,3
406,6
407,10
408,2
409,2
410,4
411,7
412,9
413,9
414,9
415,9
416,2
417,0
418,9
419,5
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
