,Class
0,5
1,3
2,5
3,5
4,5
5,5
6,10
7,2
8,9
9,10
10,9
11,5
12,0
13,9
14,8
15,9
16,2
17,1
18,6
19,5
20,6
21,10
22,9
23,10
24,9
25,0
26,2
27,9
28,5
29,5
30,4
31,3
32,10
33,6
34,6
35,10
36,9
37,6
38,9
39,3
40,0
41,8
42,6
43,3
44,9
45,6
46,4
47,9
48,5
49,4
50,5
51,5
52,4
53,2
54,6
55,10
56,9
57,10
58,9
59,6
60,9
61,0
62,10
63,6
64,5
65,6
66,10
67,3
68,3
69,6
70,6
71,4
72,9
73,2
74,9
75,2
76,9
77,5
78,10
79,9
80,5
81,10
82,6
83,4
84,9
85,3
86,3
87,10
88,9
89,6
90,4
91,3
92,6
93,6
94,1
95,3
96,10
97,2
98,5
99,9
100,5
101,6
102,9
103,6
104,10
105,0
106,6
107,1
108,10
109,3
110,5
111,5
112,9
113,8
114,9
115,10
116,5
117,7
118,3
119,9
120,9
121,10
122,0
123,9
124,1
125,5
126,6
127,1
128,0
129,4
130,5
131,10
132,9
133,5
134,4
135,8
136,2
137,4
138,9
139,7
140,5
141,10
142,9
143,9
144,9
145,8
146,3
147,9
148,0
149,10
150,8
151,9
152,3
153,9
154,5
155,3
156,8
157,1
158,6
159,7
160,10
161,9
162,9
163,8
164,10
165,1
166,10
167,3
168,9
169,5
170,9
171,6
172,9
173,10
174,9
175,10
176,4
177,9
178,7
179,6
180,10
181,9
182,5
183,10
184,9
185,6
186,10
187,3
188,5
189,9
190,3
191,7
192,3
193,5
194,6
195,6
196,3
197,6
198,8
199,5
200,10
201,5
202,9
203,0
204,1
205,9
206,0
207,2
208,5
209,10
210,0
211,9
212,10
213,10
214,0
215,10
216,9
217,1
218,0
219,9
220,9
221,9
222,5
223,10
224,9
225,6
226,9
227,3
228,9
229,5
230,5
231,8
232,8
233,4
234,3
235,3
236,6
237,9
238,10
239,5
240,9
241,10
242,5
243,4
244,9
245,3
246,6
247,6
248,0
249,6
250,5
251,9
252,9
253,9
254,6
255,2
256,7
257,5
258,9
259,7
260,6
261,10
262,3
263,9
264,6
265,6
266,10
267,5
268,3
269,10
270,6
271,9
272,3
273,10
274,9
275,2
276,4
277,8
278,8
279,6
280,9
281,8
282,10
283,9
284,3
285,5
286,1
287,9
288,5
289,7
290,10
291,9
292,0
293,10
294,10
295,10
296,0
297,10
298,6
299,5
300,10
301,0
302,9
303,10
304,6
305,9
306,3
307,4
308,6
309,9
310,0
311,5
312,5
313,9
314,9
315,9
316,5
317,8
318,5
319,3
320,9
321,5
322,6
323,10
324,9
325,0
326,0
327,4
328,1
329,5
330,10
331,0
332,1
333,9
334,3
335,3
336,5
337,5
338,0
339,8
340,9
341,9
342,9
343,5
344,9
345,0
346,10
347,10
348,3
349,9
350,10
351,9
352,9
353,5
354,9
355,10
356,10
357,3
358,9
359,5
360,9
361,5
362,9
363,10
364,4
365,6
366,6
367,5
368,9
369,3
370,10
371,0
372,6
373,1
374,4
375,10
376,1
377,5
378,9
379,9
380,10
381,3
382,9
383,9
384,0
385,10
386,10
387,5
388,6
389,9
390,9
391,10
392,5
393,3
394,8
395,10
396,3
397,10
398,5
399,9
400,6
401,5
402,6
403,7
404,10
405,10
406,2
407,8
408,6
409,6
410,6
411,5
412,9
413,6
414,4
415,10
416,3
417,9
418,6
419,9
