,Class
0,5
1,3
2,5
3,5
4,5
5,5
6,10
7,2
8,9
9,10
10,9
11,5
12,0
13,9
14,8
15,9
16,2
17,1
18,5
19,6
20,10
21,9
22,10
23,9
24,0
25,2
26,9
27,5
28,5
29,4
30,3
31,10
32,6
33,6
34,10
35,9
36,6
37,9
38,3
39,0
40,8
41,6
42,3
43,9
44,6
45,4
46,9
47,5
48,4
49,5
50,5
51,4
52,2
53,6
54,10
55,9
56,10
57,9
58,6
59,9
60,0
61,10
62,6
63,5
64,6
65,10
66,3
67,3
68,6
69,6
70,4
71,9
72,2
73,9
74,2
75,9
76,5
77,10
78,9
79,5
80,10
81,6
82,4
83,9
84,3
85,3
86,10
87,9
88,6
89,4
90,3
91,6
92,6
93,1
94,3
95,10
96,2
97,5
98,9
99,5
100,6
101,9
102,6
103,10
104,0
105,6
106,1
107,10
108,3
109,5
110,5
111,9
112,8
113,9
114,10
115,5
116,7
117,3
118,9
119,9
120,10
121,0
122,9
123,1
124,5
125,6
126,1
127,0
128,4
129,5
130,10
131,9
132,5
133,4
134,8
135,2
136,4
137,9
138,7
139,5
140,10
141,9
142,9
143,9
144,8
145,3
146,9
147,0
148,10
149,8
150,9
151,3
152,9
153,5
154,3
155,8
156,1
157,6
158,7
159,10
160,9
161,9
162,8
163,10
164,1
165,10
166,3
167,9
168,5
169,9
170,6
171,9
172,10
173,9
174,10
175,4
176,7
177,6
178,10
179,9
180,5
181,10
182,9
183,6
184,10
185,3
186,5
187,9
188,3
189,7
190,3
191,5
192,6
193,6
194,3
195,6
196,8
197,5
198,10
199,5
200,9
201,0
202,1
203,0
204,2
205,5
206,10
207,0
208,9
209,10
210,10
211,0
212,10
213,9
214,1
215,0
216,9
217,9
218,9
219,5
220,10
221,9
222,6
223,9
224,3
225,9
226,5
227,5
228,8
229,8
230,4
231,3
232,3
233,6
234,9
235,10
236,5
237,9
238,10
239,5
240,4
241,9
242,3
243,6
244,6
245,0
246,6
247,5
248,9
249,9
250,9
251,6
252,2
253,7
254,5
255,9
256,7
257,6
258,10
259,3
260,9
261,6
262,6
263,10
264,5
265,3
266,10
267,6
268,9
269,3
270,10
271,9
272,2
273,4
274,8
275,8
276,9
277,8
278,10
279,9
280,3
281,5
282,1
283,9
284,5
285,7
286,10
287,9
288,0
289,10
290,10
291,10
292,0
293,10
294,6
295,5
296,10
297,0
298,9
299,10
300,6
301,9
302,3
303,4
304,6
305,9
306,0
307,5
308,5
309,9
310,9
311,9
312,5
313,8
314,5
315,3
316,9
317,5
318,6
319,10
320,9
321,0
322,0
323,4
324,1
325,5
326,10
327,0
328,1
329,9
330,3
331,3
332,5
333,5
334,0
335,8
336,9
337,9
338,9
339,5
340,9
341,0
342,10
343,10
344,3
345,9
346,10
347,9
348,9
349,5
350,9
351,10
352,10
353,3
354,9
355,5
356,9
357,5
358,9
359,10
360,4
361,6
362,6
363,5
364,9
365,3
366,10
367,0
368,6
369,1
370,4
371,10
372,1
373,5
374,9
