,Class
0,5
1,9
2,10
3,6
4,10
5,3
6,3
7,6
8,3
9,7
10,9
11,6
12,0
13,2
14,6
15,0
16,3
17,6
18,3
19,8
20,2
21,4
22,5
23,10
24,9
25,9
26,0
27,5
28,5
29,10
30,5
31,9
32,9
33,5
34,0
35,6
36,10
37,5
38,5
39,10
40,3
41,3
42,6
43,3
44,10
45,9
46,9
47,6
48,10
49,8
50,0
51,10
52,6
53,10
54,3
55,10
56,2
57,5
58,2
59,0
60,3
61,3
62,9
63,6
64,5
65,9
66,10
67,9
68,0
69,5
70,5
71,1
72,9
73,0
74,9
75,5
76,5
77,10
78,1
79,10
80,10
81,9
82,1
83,10
84,9
85,9
86,0
87,8
88,3
89,5
90,0
91,6
92,5
93,9
94,9
95,10
96,10
97,8
98,10
99,5
100,5
101,9
102,10
103,4
104,5
105,4
106,9
107,8
108,9
109,9
110,9
111,9
112,6
113,9
114,10
115,4
116,0
117,7
118,2
119,10
120,8
121,9
122,1
123,9
124,3
125,10
126,9
127,9
128,9
129,3
130,4
131,7
132,9
133,10
134,9
135,10
136,9
137,9
138,10
139,7
140,9
141,2
142,6
143,9
144,9
145,3
146,6
147,6
148,4
149,5
150,10
151,3
152,5
153,6
154,0
155,7
156,5
157,0
158,9
159,3
160,5
161,10
162,5
163,10
164,0
165,6
166,6
167,6
168,9
169,10
170,6
171,10
172,9
173,5
174,9
175,10
176,3
177,5
178,5
179,9
180,9
181,9
182,9
183,3
184,6
185,3
186,10
187,5
188,10
189,10
190,6
191,9
192,9
193,10
194,9
195,9
196,3
197,9
198,10
199,4
200,5
201,4
202,9
203,10
204,9
205,7
206,9
207,9
208,5
209,6
210,9
211,9
212,3
213,6
214,6
215,5
216,9
217,4
218,9
219,4
220,10
221,5
222,6
223,10
224,9
225,8
226,10
227,10
228,9
229,0
230,5
231,10
232,9
233,5
234,0
235,9
236,4
237,0
238,4
239,4
240,10
241,9
242,9
243,9
244,6
245,3
246,5
247,3
248,5
249,9
250,5
251,10
252,10
253,0
254,6
255,9
256,3
257,5
258,9
259,5
260,8
261,10
262,9
263,6
264,6
265,7
266,10
267,10
268,6
269,3
270,6
271,9
272,9
273,10
274,9
275,6
276,0
277,6
278,5
279,1
280,10
281,8
282,4
283,4
284,5
285,8
286,9
287,10
288,9
289,6
290,9
291,5
292,3
293,7
294,2
295,9
296,8
297,6
298,10
299,5
300,10
301,4
302,9
303,3
304,9
305,1
306,10
307,8
308,6
309,9
310,10
311,5
312,5
313,10
314,4
315,4
316,9
317,10
318,1
319,6
320,10
321,3
322,10
323,5
324,9
325,0
326,8
327,8
328,3
329,5
330,9
331,9
332,2
333,2
334,5
335,6
336,5
337,6
338,5
339,5
340,9
341,9
342,9
343,5
344,1
345,2
346,10
347,5
348,8
349,9
350,7
351,1
352,6
353,5
354,6
355,1
356,8
357,3
358,0
359,6
360,6
361,9
362,6
363,9
364,5
365,8
366,1
367,0
368,10
369,6
370,6
371,3
372,3
373,9
374,9
375,4
376,0
377,10
378,10
379,2
380,3
381,6
382,3
383,9
384,3
385,3
386,5
387,6
388,1
389,10
390,10
391,0
392,9
393,6
394,9
395,10
396,9
397,9
398,1
399,6
400,9
401,8
402,6
403,5
404,6
405,9
406,9
407,2
408,5
409,5
410,5
411,6
412,5
413,1
414,0
415,5
416,10
417,3
418,3
419,9
