,Class
0,0
1,4
2,6
3,9
4,9
5,9
6,10
7,9
8,2
9,10
10,9
11,2
12,10
13,5
14,6
15,9
16,3
17,8
18,5
19,10
20,6
21,6
22,9
23,1
24,4
25,9
26,4
27,9
28,1
29,8
30,3
31,9
32,10
33,8
34,6
35,8
36,8
37,1
38,0
39,5
40,10
41,9
42,10
43,3
44,9
45,6
46,4
47,9
48,5
49,7
50,9
51,5
52,10
53,10
54,9
55,10
56,8
57,10
58,0
59,9
60,0
61,0
62,3
63,10
64,3
65,5
66,8
67,9
68,5
69,9
70,9
71,10
72,3
73,5
74,9
75,0
76,3
77,9
78,9
79,9
80,6
81,3
82,5
83,3
84,10
85,5
86,10
87,4
88,10
89,5
90,10
91,3
92,9
93,0
94,5
95,3
96,9
97,6
98,0
99,9
100,8
101,9
102,5
103,10
104,10
105,9
106,5
107,9
108,9
109,6
110,9
111,5
112,10
113,4
114,9
115,4
116,0
117,5
118,6
119,3
120,9
121,5
122,9
123,2
124,9
125,9
126,9
127,9
128,4
129,0
130,10
131,5
132,9
133,5
134,9
135,9
136,10
137,7
138,10
139,5
140,6
141,6
142,5
143,0
144,10
145,9
146,5
147,5
148,2
149,9
150,5
151,4
152,0
153,0
154,10
155,6
156,3
157,7
158,5
159,5
160,9
161,3
162,5
163,1
164,9
165,9
166,5
167,1
168,7
169,7
170,0
171,3
172,6
173,1
174,10
175,10
176,9
177,9
178,1
179,3
180,9
181,5
182,5
183,5
184,10
185,8
186,2
187,6
188,6
189,4
190,3
191,3
192,2
193,9
194,5
195,9
196,5
197,9
198,5
199,5
200,6
201,0
202,8
203,3
204,6
205,6
206,7
207,8
208,4
209,10
210,10
211,6
212,9
213,7
214,8
215,9
216,10
217,9
218,3
219,10
220,6
221,3
222,10
223,10
224,3
225,8
226,2
227,9
228,3
229,1
230,0
231,5
232,8
233,3
234,6
235,5
236,10
237,10
238,0
239,1
240,6
241,9
242,3
243,5
244,4
245,9
246,9
247,6
248,6
249,9
250,6
251,9
252,5
253,9
254,2
255,5
256,6
257,3
258,0
259,3
260,9
261,6
262,9
263,5
264,9
265,5
266,3
267,6
268,6
269,4
270,0
271,10
272,8
273,10
274,9
275,6
276,10
277,6
278,6
279,3
280,10
281,5
282,0
283,4
284,10
285,9
286,9
287,5
288,2
289,6
290,9
291,0
292,7
293,9
294,10
295,3
296,9
297,10
298,10
299,10
300,5
301,10
302,6
303,4
304,9
305,10
306,10
307,9
308,6
309,3
310,6
311,10
312,6
313,3
314,6
315,2
316,6
317,6
318,5
319,9
320,6
321,10
322,3
323,5
324,6
325,9
326,5
327,9
328,0
329,3
330,9
331,9
332,0
333,7
334,9
335,6
336,9
337,9
338,10
339,10
340,9
341,4
342,5
343,3
344,6
345,10
346,5
347,9
348,4
349,10
350,8
351,9
352,9
353,10
354,9
355,5
356,5
357,10
358,5
359,6
360,10
361,10
362,9
363,9
364,5
365,3
366,10
367,3
368,10
369,9
370,3
371,9
372,6
373,2
374,6
375,9
376,5
377,1
378,5
379,9
380,5
381,5
382,0
383,10
384,5
385,9
386,4
387,4
388,3
389,9
390,1
391,1
392,9
393,9
394,10
395,8
396,1
397,2
398,6
399,9
400,6
401,10
402,8
403,10
404,5
405,6
406,10
407,9
408,6
409,0
410,9
411,10
412,10
