,Class
0,4
1,9
2,5
3,9
4,8
5,0
6,6
7,7
8,2
9,5
10,5
11,9
12,5
13,5
14,6
15,10
16,5
17,9
18,9
19,9
20,10
21,5
22,5
23,5
24,10
25,4
26,2
27,5
28,10
29,5
30,10
31,0
32,9
33,10
34,9
35,10
36,9
37,9
38,6
39,6
40,7
41,9
42,0
43,3
44,9
45,5
46,10
47,10
48,10
49,6
50,9
51,3
52,1
53,6
54,6
55,6
56,1
57,6
58,3
59,9
60,0
61,10
62,9
63,5
64,3
65,9
66,2
67,9
68,10
69,9
70,3
71,10
72,10
73,4
74,6
75,6
76,6
77,3
78,5
79,9
80,10
81,10
82,5
83,6
84,5
85,5
86,10
87,9
88,8
89,9
90,9
91,8
92,6
93,9
94,9
95,9
96,9
97,6
98,10
99,9
100,2
101,6
102,9
103,10
104,8
105,9
106,3
107,10
108,3
109,4
110,9
111,6
112,5
113,3
114,5
115,5
116,3
117,2
118,8
119,6
120,2
121,0
122,0
123,9
124,5
125,4
126,0
127,8
128,3
129,10
130,7
131,5
132,8
133,8
134,5
135,5
136,5
137,9
138,9
139,10
140,3
141,8
142,9
143,5
144,4
145,6
146,6
147,6
148,6
149,6
150,5
151,9
152,5
153,10
154,9
155,7
156,3
157,10
158,10
159,4
160,3
161,5
162,9
163,9
164,3
165,9
166,3
167,10
168,0
169,10
170,6
171,9
172,9
173,10
174,5
175,9
176,8
177,6
178,8
179,6
180,3
181,5
182,7
183,5
184,10
185,9
186,3
187,10
188,0
189,8
190,0
191,6
192,9
193,10
194,6
195,9
196,6
197,1
198,9
199,10
200,9
201,10
202,0
203,10
204,2
205,9
206,1
207,3
208,6
209,4
210,0
211,6
212,10
213,0
214,3
215,9
216,5
217,5
218,5
219,9
220,2
221,6
222,6
223,8
224,9
225,9
226,1
227,10
228,10
229,9
230,5
231,5
232,10
233,6
234,9
235,9
236,9
237,6
238,10
239,10
240,5
241,4
242,9
243,10
244,4
245,9
246,1
247,10
248,0
249,9
250,4
251,1
252,9
253,5
254,6
255,9
256,10
257,10
258,9
259,3
260,3
261,7
262,9
263,6
264,9
265,1
266,9
267,0
268,6
269,9
270,9
271,3
272,5
273,9
274,9
275,6
276,9
277,3
278,9
279,4
280,10
281,9
282,6
283,10
284,10
285,5
286,0
287,3
288,6
289,10
290,9
291,9
292,4
293,10
294,5
295,0
296,10
297,9
298,9
299,10
300,3
301,5
302,9
303,9
304,0
305,2
306,5
307,1
308,9
309,9
310,6
311,9
312,8
313,10
314,1
315,5
316,10
317,5
318,10
319,4
320,2
321,10
322,1
323,8
324,5
325,3
326,9
327,3
328,3
329,9
330,0
331,6
332,1
333,0
334,5
335,0
336,4
337,4
338,10
339,3
340,5
341,0
342,10
343,5
344,3
345,4
346,9
347,8
348,5
349,9
350,9
351,4
352,6
353,8
354,10
355,10
356,3
357,10
358,9
359,9
360,9
361,5
362,10
363,9
364,10
365,9
366,8
367,5
368,7
369,2
370,5
371,3
372,5
373,5
374,9
375,0
376,2
377,1
378,9
379,3
380,10
381,6
382,0
383,7
384,1
385,10
386,5
387,9
388,10
389,3
390,0
391,9
392,5
393,4
394,6
395,6
396,9
397,9
398,6
399,3
400,5
401,10
402,6
403,6
404,3
405,10
406,9
407,3
408,7
409,10
410,6
