,Class
0,5
1,0
2,5
3,9
4,7
5,5
6,8
7,2
8,6
9,9
10,8
11,6
12,9
13,5
14,5
15,0
16,10
17,1
18,9
19,5
20,9
21,9
22,10
23,10
24,1
25,10
26,10
27,4
28,5
29,1
30,0
31,10
32,9
33,3
34,10
35,10
36,10
37,10
38,9
39,6
40,9
41,8
42,6
43,9
44,9
45,9
46,5
47,9
48,5
49,9
50,5
51,3
52,3
53,0
54,3
55,4
56,0
57,1
58,10
59,0
60,9
61,9
62,1
63,10
64,0
65,9
66,9
67,10
68,1
69,5
70,5
71,8
72,3
73,6
74,0
75,5
76,0
77,10
78,9
79,6
80,10
81,9
82,2
83,6
84,10
85,9
86,9
87,5
88,9
89,6
90,9
91,6
92,10
93,2
94,5
95,6
96,0
97,9
98,1
99,10
100,5
101,9
102,6
103,10
104,6
105,10
106,8
107,5
108,9
109,9
110,4
111,6
112,6
113,6
114,3
115,6
116,4
117,6
118,5
119,2
120,5
121,0
122,6
123,9
124,5
125,7
126,5
127,9
128,1
129,9
130,6
131,5
132,10
133,10
134,9
135,10
136,9
137,10
138,9
139,5
140,3
141,10
142,9
143,6
144,9
145,9
146,1
147,6
148,9
149,3
150,0
151,5
152,9
153,6
154,3
155,9
156,0
157,5
158,5
159,9
160,1
161,9
162,0
163,10
164,0
165,6
166,5
167,9
168,9
169,8
170,6
171,6
172,9
173,10
174,9
175,9
176,0
177,5
178,9
179,10
180,9
181,9
182,9
183,4
184,5
185,6
186,5
187,10
188,6
189,9
190,9
191,10
192,5
193,5
194,9
195,4
196,2
197,10
198,9
199,5
200,10
201,6
202,3
203,8
204,5
205,9
206,9
207,5
208,9
209,2
210,3
211,3
212,6
213,9
214,5
215,10
216,6
217,4
218,5
219,8
220,4
221,10
222,10
223,3
224,10
225,6
226,5
227,4
228,10
229,7
230,10
231,4
232,6
233,6
234,6
235,9
236,9
237,8
238,5
239,6
240,9
241,10
242,3
243,10
244,9
245,9
246,3
247,5
248,2
249,9
250,6
251,10
252,0
253,3
254,3
255,10
256,9
257,10
258,5
259,4
260,8
261,5
262,6
263,10
264,10
265,6
266,0
267,3
268,6
269,9
270,9
271,5
272,5
273,4
274,9
275,7
276,9
277,6
278,0
279,3
280,10
281,6
282,9
283,3
284,9
285,10
286,9
287,3
288,4
289,8
290,7
291,3
292,5
293,9
294,6
295,8
296,5
297,10
298,9
299,3
300,4
301,3
302,5
303,1
304,10
305,10
306,10
307,10
308,9
309,4
310,5
311,6
312,6
313,6
314,4
315,5
316,4
317,0
318,9
319,6
320,10
321,3
322,9
323,10
324,6
325,10
326,10
327,5
328,9
329,7
330,3
331,9
332,9
333,9
334,5
335,9
336,5
337,10
338,9
339,5
340,6
341,7
342,0
343,1
344,5
345,6
346,9
347,7
348,4
349,5
350,1
351,0
352,3
353,8
354,3
355,6
356,0
357,5
358,5
359,2
360,10
361,9
362,5
363,3
364,9
365,6
366,3
367,2
368,1
369,5
370,10
371,10
372,10
373,3
374,9
375,7
376,9
377,8
378,2
379,10
380,5
381,9
382,8
383,10
384,3
385,2
386,6
387,3
388,10
389,9
390,10
391,3
392,3
393,9
394,4
395,9
396,9
397,10
398,8
399,9
400,2
401,0
402,3
403,6
404,9
405,3
406,9
407,9
408,0
409,8
410,10
411,9
412,3
413,9
414,10
415,3
416,5
417,6
418,8
419,5
