,Class
0,5
1,0
2,5
3,9
4,7
5,5
6,8
7,2
8,6
9,9
10,8
11,6
12,9
13,5
14,0
15,10
16,1
17,9
18,5
19,9
20,9
21,10
22,10
23,1
24,10
25,10
26,4
27,5
28,1
29,0
30,10
31,9
32,3
33,10
34,10
35,10
36,10
37,9
38,6
39,9
40,8
41,6
42,9
43,9
44,9
45,5
46,9
47,5
48,9
49,5
50,3
51,3
52,0
53,3
54,4
55,0
56,1
57,10
58,0
59,9
60,9
61,1
62,0
63,9
64,9
65,10
66,1
67,5
68,5
69,8
70,3
71,6
72,0
73,5
74,0
75,10
76,9
77,6
78,10
79,9
80,2
81,6
82,10
83,9
84,9
85,5
86,9
87,6
88,9
89,6
90,10
91,2
92,5
93,6
94,0
95,9
96,1
97,10
98,5
99,9
100,6
101,10
102,6
103,10
104,8
105,5
106,9
107,9
108,4
109,6
110,6
111,6
112,3
113,6
114,4
115,6
116,5
117,2
118,5
119,0
120,6
121,9
122,7
123,5
124,9
125,1
126,9
127,6
128,5
129,10
130,9
131,10
132,9
133,10
134,9
135,5
136,3
137,10
138,9
139,6
140,9
141,9
142,1
143,6
144,9
145,3
146,0
147,5
148,9
149,6
150,3
151,9
152,0
153,5
154,5
155,9
156,1
157,9
158,0
159,10
160,0
161,6
162,5
163,9
164,9
165,8
166,6
167,6
168,9
169,9
170,9
171,0
172,5
173,9
174,10
175,9
176,9
177,9
178,4
179,5
180,6
181,10
182,6
183,9
184,9
185,10
186,5
187,9
188,4
189,2
190,10
191,9
192,5
193,10
194,6
195,3
196,8
197,5
198,9
199,9
200,5
201,9
202,2
203,3
204,3
205,6
206,9
207,5
208,10
209,6
210,4
211,5
212,8
213,4
214,10
215,10
216,3
217,10
218,6
219,5
220,4
221,10
222,7
223,10
224,4
225,6
226,6
227,6
228,9
229,9
230,8
231,5
232,6
233,9
234,10
235,3
236,10
237,9
238,9
239,5
240,2
241,6
242,10
243,0
244,3
245,3
246,10
247,9
248,10
249,5
250,4
251,8
252,5
253,6
254,10
255,10
256,6
257,0
258,3
259,6
260,9
261,9
262,5
263,5
264,4
265,9
266,7
267,9
268,6
269,0
270,3
271,10
272,6
273,9
274,3
275,9
276,10
277,9
278,3
279,4
280,8
281,7
282,3
283,5
284,9
285,6
286,8
287,5
288,10
289,9
290,3
291,4
292,3
293,5
294,1
295,10
296,10
297,10
298,10
299,9
300,4
301,5
302,6
303,6
304,4
305,5
306,4
307,0
308,9
309,6
310,10
311,3
312,9
313,10
314,6
315,10
316,10
317,5
318,9
319,7
320,3
321,9
322,9
323,9
324,5
325,9
326,5
327,10
328,9
329,6
330,7
331,0
332,5
333,6
334,9
335,7
336,4
337,5
338,1
339,0
340,3
341,8
342,3
343,6
344,0
345,5
346,5
347,2
348,10
349,9
350,5
351,3
352,9
353,6
354,3
355,2
356,1
357,5
358,10
359,10
360,3
361,9
362,7
363,9
364,8
365,2
366,10
367,5
368,9
369,8
370,10
371,3
372,2
373,6
374,3
375,10
376,9
377,10
378,3
379,3
380,9
381,4
382,9
383,9
384,10
385,8
386,9
387,2
388,0
389,3
390,6
391,9
392,3
393,9
394,9
395,0
396,8
397,10
398,9
399,3
400,9
401,10
402,3
403,5
404,6
405,8
406,5
