,Class
0,5
1,7
2,8
3,6
4,5
5,5
6,5
7,3
8,5
9,10
10,0
11,6
12,9
13,6
14,5
15,10
16,5
17,9
18,9
19,9
20,9
21,6
22,10
23,9
24,7
25,3
26,6
27,10
28,1
29,9
30,10
31,3
32,6
33,9
34,10
35,10
36,9
37,3
38,9
39,6
40,3
41,9
42,3
43,2
44,3
45,9
46,2
47,9
48,9
49,4
50,5
51,9
52,1
53,3
54,9
55,1
56,6
57,4
58,3
59,5
60,2
61,10
62,3
63,10
64,2
65,6
66,6
67,4
68,8
69,8
70,7
71,1
72,3
73,10
74,6
75,1
76,9
77,9
78,9
79,10
80,5
81,6
82,6
83,10
84,3
85,10
86,9
87,6
88,10
89,6
90,4
91,9
92,5
93,8
94,9
95,9
96,9
97,6
98,10
99,2
100,2
101,9
102,5
103,2
104,10
105,1
106,10
107,5
108,10
109,9
110,8
111,10
112,2
113,10
114,10
115,6
116,0
117,5
118,3
119,9
120,5
121,10
122,10
123,3
124,6
125,5
126,5
127,10
128,0
129,8
130,10
131,6
132,10
133,8
134,8
135,9
136,9
137,3
138,10
139,9
140,9
141,10
142,9
143,6
144,5
145,3
146,0
147,10
148,0
149,7
150,1
151,0
152,0
153,9
154,4
155,2
156,9
157,4
158,8
159,9
160,9
161,9
162,6
163,3
164,5
165,0
166,5
167,0
168,4
169,4
170,5
171,9
172,10
173,6
174,9
175,9
176,5
177,3
178,9
179,0
180,9
181,0
182,0
183,9
184,3
185,9
186,10
187,10
188,6
189,3
190,5
191,9
192,9
193,4
194,9
195,2
196,9
197,3
198,9
199,6
200,9
201,5
202,9
203,9
204,5
205,9
206,10
207,3
208,9
209,4
210,10
211,10
212,5
213,9
214,5
215,9
216,5
217,6
218,10
219,0
220,10
221,10
222,9
223,3
224,3
225,0
226,9
227,9
228,3
229,10
230,3
231,7
232,10
233,3
234,10
235,9
236,10
237,10
238,10
239,9
240,3
241,9
242,3
243,4
244,0
245,6
246,5
247,4
248,5
249,10
250,9
251,5
252,10
253,5
254,3
255,8
256,4
257,6
258,6
259,3
260,10
261,5
262,6
263,5
264,0
265,8
266,6
267,1
268,5
269,5
270,6
271,5
272,10
273,3
274,6
275,3
276,6
277,0
278,9
279,10
280,4
281,10
282,9
283,9
284,1
285,9
286,7
287,5
288,10
289,6
290,9
291,9
292,5
293,5
294,5
295,4
296,5
297,5
298,5
299,2
300,0
301,10
302,3
303,10
304,6
305,9
306,9
307,5
308,9
309,9
310,0
311,5
312,6
313,5
314,6
315,9
316,9
317,6
318,5
319,1
320,9
321,9
322,9
323,6
324,7
325,5
326,0
327,6
328,6
329,8
330,5
331,9
332,9
333,3
334,9
335,6
336,9
337,3
338,4
339,10
340,8
341,10
342,0
343,9
344,0
345,9
346,9
347,5
348,5
349,2
350,9
351,5
352,10
353,6
354,10
355,8
356,9
357,0
358,6
359,4
360,9
361,8
362,8
363,9
364,6
365,9
366,5
367,9
368,9
369,6
370,5
371,4
372,6
373,7
374,10
375,10
376,10
377,7
378,9
379,9
380,5
381,10
382,6
383,3
384,6
385,9
386,0
387,5
388,9
389,9
390,1
391,6
392,9
393,4
394,1
395,10
396,10
397,1
398,6
399,5
400,8
401,8
402,3
403,0
404,6
405,10
406,5
407,10
