,Class
0,6
1,9
2,3
3,6
4,0
5,5
6,3
7,5
8,7
9,10
10,9
11,4
12,5
13,10
14,5
15,10
16,10
17,9
18,6
19,5
20,6
21,7
22,1
23,5
24,9
25,0
26,9
27,0
28,10
29,7
30,9
31,4
32,3
33,9
34,9
35,9
36,6
37,1
38,5
39,9
40,10
41,3
42,9
43,9
44,10
45,3
46,6
47,10
48,4
49,9
50,10
51,6
52,9
53,7
54,4
55,10
56,10
57,8
58,9
59,10
60,3
61,5
62,9
63,10
64,3
65,10
66,3
67,9
68,9
69,3
70,1
71,3
72,3
73,5
74,0
75,10
76,2
77,4
78,10
79,10
80,9
81,6
82,9
83,6
84,5
85,5
86,10
87,7
88,0
89,9
90,3
91,9
92,9
93,4
94,5
95,3
96,3
97,3
98,3
99,6
100,3
101,10
102,3
103,0
104,8
105,9
106,10
107,0
108,1
109,10
110,3
111,6
112,0
113,5
114,8
115,5
116,3
117,10
118,10
119,9
120,5
121,3
122,6
123,8
124,1
125,1
126,6
127,3
128,6
129,3
130,5
131,0
132,4
133,9
134,5
135,6
136,10
137,3
138,2
139,9
140,10
141,10
142,6
143,10
144,2
145,5
146,4
147,9
148,9
149,10
150,6
151,10
152,3
153,0
154,9
155,4
156,10
157,9
158,0
159,5
160,1
161,5
162,9
163,5
164,10
165,9
166,1
167,9
168,3
169,9
170,9
171,6
172,0
173,9
174,1
175,4
176,5
177,9
178,8
179,0
180,9
181,3
182,10
183,0
184,10
185,6
186,4
187,5
188,6
189,7
190,9
191,5
192,5
193,9
194,6
195,5
196,9
197,9
198,8
199,0
200,6
201,2
202,9
203,6
204,3
205,9
206,6
207,1
208,10
209,9
210,10
211,8
212,4
213,9
214,10
215,9
216,0
217,10
218,10
219,3
220,9
221,10
222,6
223,4
224,8
225,7
226,6
227,0
228,10
229,5
230,10
231,9
232,2
233,9
234,2
235,9
236,6
237,5
238,9
239,6
240,9
241,3
242,10
243,8
244,4
245,4
246,5
247,1
248,3
249,5
250,9
251,6
252,5
253,9
254,6
255,5
256,5
257,10
258,9
259,10
260,9
261,0
262,9
263,5
264,5
265,0
266,2
267,6
268,6
269,0
270,10
271,5
272,0
273,9
274,5
275,10
276,7
277,0
278,10
279,5
280,9
281,9
282,6
283,10
284,5
285,5
286,10
287,6
288,9
289,9
290,10
291,9
292,3
293,5
294,5
295,10
296,6
297,1
298,5
299,4
300,9
301,8
302,9
303,3
304,9
305,10
306,6
307,4
308,6
309,3
310,3
311,6
312,10
313,6
314,5
315,8
316,2
317,6
318,9
319,6
320,10
321,6
322,9
323,10
324,9
325,9
326,5
327,8
328,10
329,6
330,9
331,9
332,5
333,10
334,9
335,9
336,10
337,5
338,10
339,9
340,2
341,10
342,8
343,6
344,5
345,3
346,9
347,3
348,9
349,3
350,9
351,5
352,9
353,5
354,6
355,9
356,10
357,8
358,4
359,9
360,10
361,3
362,2
363,5
364,5
365,2
366,0
367,10
368,9
369,9
370,5
371,2
372,5
373,6
374,9
375,6
376,6
377,9
378,10
379,1
380,9
381,9
382,9
383,6
384,9
385,9
386,8
387,7
388,9
389,8
390,9
391,6
392,9
393,5
394,9
395,6
396,4
397,9
398,9
399,5
400,5
401,10
402,5
