,Class
0,6
1,9
2,3
3,6
4,0
5,5
6,3
7,5
8,7
9,10
10,9
11,4
12,5
13,10
14,5
15,10
16,10
17,10
18,9
19,6
20,5
21,6
22,7
23,1
24,5
25,9
26,0
27,9
28,0
29,10
30,7
31,9
32,4
33,3
34,9
35,9
36,9
37,6
38,1
39,5
40,9
41,10
42,3
43,9
44,9
45,10
46,3
47,6
48,10
49,4
50,9
51,10
52,6
53,9
54,7
55,4
56,10
57,10
58,8
59,9
60,10
61,5
62,3
63,5
64,9
65,10
66,3
67,10
68,3
69,9
70,9
71,3
72,1
73,3
74,10
75,3
76,5
77,0
78,10
79,2
80,4
81,10
82,10
83,9
84,6
85,9
86,6
87,5
88,5
89,10
90,7
91,0
92,9
93,3
94,9
95,9
96,4
97,5
98,3
99,3
100,3
101,3
102,6
103,3
104,10
105,3
106,0
107,8
108,9
109,10
110,0
111,1
112,10
113,5
114,3
115,6
116,1
117,0
118,5
119,8
120,5
121,3
122,10
123,10
124,8
125,9
126,5
127,3
128,6
129,8
130,1
131,1
132,6
133,6
134,3
135,6
136,3
137,5
138,0
139,4
140,9
141,5
142,6
143,10
144,3
145,2
146,9
147,10
148,10
149,6
150,10
151,2
152,5
153,4
154,9
155,9
156,10
157,6
158,10
159,3
160,0
161,9
162,4
163,10
164,9
165,0
166,5
167,1
168,5
169,9
170,5
171,10
172,9
173,1
174,9
175,3
176,9
177,9
178,6
179,0
180,9
181,1
182,4
183,5
184,9
185,8
186,0
187,9
188,3
189,10
190,0
191,10
192,6
193,4
194,5
195,6
196,7
197,9
198,5
199,5
200,9
201,6
202,5
203,9
204,9
205,8
206,0
207,6
208,2
209,9
210,6
211,3
212,9
213,6
214,1
215,10
216,9
217,8
218,10
219,8
220,4
221,9
222,10
223,9
224,0
225,10
226,5
227,10
228,3
229,9
230,10
231,6
232,4
233,8
234,7
235,6
236,9
237,0
238,10
239,5
240,10
241,9
242,9
243,2
244,9
245,2
246,9
247,6
248,5
249,9
250,6
251,9
252,3
253,10
254,8
255,4
256,4
257,5
258,1
259,3
260,5
261,9
262,6
263,5
