,Class
0,9
1,9
2,5
3,9
4,0
5,10
6,4
7,1
8,5
9,10
10,10
11,5
12,5
13,3
14,9
15,9
16,8
17,10
18,9
19,3
20,5
21,0
22,1
23,0
24,5
25,4
26,10
27,8
28,5
29,4
30,4
31,5
32,10
33,5
34,10
35,9
36,6
37,9
38,5
39,9
40,3
41,6
42,5
43,6
44,6
45,0
46,10
47,1
48,10
49,6
50,9
51,5
52,9
53,9
54,10
55,3
56,2
57,6
58,3
59,2
60,3
61,9
62,10
63,5
64,1
65,10
66,9
67,1
68,6
69,9
70,5
71,9
72,9
73,6
74,5
75,6
76,6
77,5
78,5
79,3
80,3
81,5
82,3
83,4
84,2
85,5
86,7
87,6
88,5
89,9
90,10
91,9
92,9
93,10
94,9
95,10
96,10
97,10
98,9
99,9
100,6
101,9
102,6
103,10
104,6
105,9
106,8
107,6
108,5
109,7
110,6
111,6
112,3
113,9
114,9
115,5
116,10
117,10
118,9
119,0
120,5
121,5
122,10
123,0
124,6
125,9
126,10
127,4
128,6
129,10
130,10
131,3
132,4
133,9
134,6
135,2
136,7
137,7
138,3
139,8
140,3
141,9
142,6
143,5
144,5
145,10
146,5
147,9
148,9
149,9
150,5
151,3
152,3
153,7
154,0
155,6
156,5
157,3
158,6
159,9
160,9
161,10
162,10
163,9
164,10
165,10
166,6
167,10
168,4
169,9
170,9
171,4
172,0
173,6
174,6
175,10
176,8
177,6
178,10
179,0
180,8
181,10
182,10
183,9
184,3
185,4
186,6
187,9
188,9
189,9
190,9
191,5
192,3
193,9
194,5
195,5
196,9
197,4
198,9
199,9
200,8
201,6
202,9
203,8
204,5
205,6
206,2
207,5
208,3
209,5
210,10
211,5
212,9
213,5
214,6
215,10
216,3
217,10
218,9
219,5
220,9
221,9
222,9
223,9
224,10
225,10
226,9
227,0
228,10
229,5
230,6
231,10
232,10
233,9
234,9
235,6
236,10
237,8
238,5
239,10
240,9
241,8
242,0
243,0
244,5
245,2
246,7
247,6
248,2
249,5
250,9
251,1
252,4
253,10
254,9
255,2
256,9
257,0
258,3
259,6
260,10
261,9
262,10
263,9
264,3
265,6
266,10
267,5
268,3
269,9
270,9
271,10
272,6
273,5
274,9
275,1
276,3
277,3
278,4
279,9
280,3
281,4
282,5
283,10
284,5
285,10
286,9
287,9
288,9
289,6
290,3
291,9
