,Class
0,0
1,10
2,0
3,10
4,8
5,8
6,10
7,8
8,5
9,8
10,1
11,9
12,6
13,9
14,6
15,8
16,10
17,3
18,9
19,8
20,5
21,10
22,10
23,4
24,8
25,10
26,0
27,9
28,10
29,7
30,6
31,9
32,1
33,10
34,5
35,4
36,5
37,5
38,10
39,8
40,5
41,9
42,10
43,9
44,5
45,9
46,5
47,5
48,0
49,9
50,5
51,6
52,5
53,7
54,9
55,6
56,10
57,10
58,10
59,10
60,9
61,0
62,6
63,3
64,0
65,5
66,9
67,10
68,4
69,9
70,5
71,9
72,6
73,3
74,0
75,9
76,5
77,5
78,6
79,5
80,5
81,3
82,9
83,1
84,7
85,6
86,7
87,3
88,1
89,6
90,5
91,6
92,5
93,9
94,9
95,10
96,9
97,3
98,3
99,10
100,5
101,6
102,3
103,9
104,10
105,3
106,5
107,9
108,10
109,10
110,2
111,0
112,4
113,10
114,6
115,9
116,6
117,10
118,8
119,4
120,9
121,3
122,3
123,3
124,9
125,3
126,0
127,3
128,4
129,10
130,2
131,9
132,6
133,2
134,3
135,10
136,10
137,5
138,10
139,10
140,10
141,5
142,10
143,9
144,3
145,9
146,4
147,3
148,6
149,0
150,10
151,9
152,9
153,10
154,3
155,5
156,6
157,5
158,5
159,6
160,3
161,10
162,2
163,1
164,6
165,9
166,10
167,6
168,5
169,6
170,5
171,10
172,3
173,9
174,6
175,0
176,9
177,6
178,3
179,1
180,9
181,1
182,9
183,10
184,6
185,0
186,10
187,7
188,9
189,10
190,1
191,0
192,9
193,6
194,5
195,8
196,6
197,7
198,9
199,6
200,9
201,10
202,5
203,4
204,10
205,7
206,2
207,4
208,3
209,10
210,10
211,9
212,6
213,7
214,5
215,9
216,1
217,0
218,3
219,10
220,9
221,10
222,0
223,6
224,4
225,4
226,9
227,9
228,10
229,6
230,2
231,5
232,9
233,5
234,10
235,3
236,0
237,9
238,9
239,4
240,9
241,8
242,9
243,6
244,0
245,10
246,5
247,6
248,6
249,3
250,10
251,6
252,9
253,6
254,9
255,9
256,9
257,9
258,0
259,0
260,5
261,3
262,6
263,5
264,5
265,1
266,6
267,9
268,2
269,9
270,6
271,10
272,9
273,5
274,5
275,5
276,0
277,10
278,6
279,5
280,0
281,9
282,6
283,3
284,9
285,0
286,1
287,5
288,0
289,5
290,3
291,4
292,5
293,8
294,6
295,8
296,6
297,9
298,10
299,9
300,6
301,8
302,6
303,9
304,9
305,5
306,6
307,6
308,10
309,3
310,5
311,0
312,8
313,9
314,9
315,1
316,5
317,9
318,3
319,3
320,10
321,6
322,9
323,9
324,5
325,6
326,9
327,9
328,1
329,9
330,2
331,3
332,3
333,7
334,3
335,9
336,5
337,9
338,6
339,4
340,3
341,10
342,9
343,6
344,2
345,10
346,10
347,10
348,4
349,3
350,2
351,9
352,10
353,10
354,3
355,5
356,9
357,6
358,8
359,8
360,6
361,1
362,10
363,9
364,9
365,5
366,5
367,10
368,5
369,4
370,9
371,5
372,9
373,10
374,9
375,2
376,9
377,9
378,5
379,5
380,4
381,9
382,9
383,6
384,9
385,3
386,0
387,10
388,10
389,9
390,5
391,10
392,9
393,10
394,8
395,3
396,5
397,9
398,9
399,5
400,5
401,9
402,4
403,4
404,10
405,9
406,6
407,9
408,9
409,9
410,10
411,9
412,9
413,9
414,9
415,9
416,2
417,5
418,5
419,9
