,Class
0,3
1,10
2,9
3,5
4,5
5,5
6,10
7,6
8,9
9,9
10,8
11,9
12,10
13,4
14,9
15,6
16,5
17,10
18,8
19,3
20,10
21,9
22,10
23,3
24,5
25,9
26,8
27,5
28,10
29,6
30,1
31,5
32,10
33,9
34,9
35,3
36,0
37,10
38,2
39,0
40,10
41,6
42,0
43,6
44,9
45,5
46,8
47,10
48,8
49,6
50,5
51,0
52,9
53,7
54,5
55,10
56,9
57,5
58,8
59,9
60,9
61,4
62,9
63,3
64,2
65,6
66,7
67,7
68,6
69,4
70,9
71,10
72,10
73,10
74,3
75,7
76,9
77,9
78,5
79,6
80,9
81,9
82,10
83,10
84,10
85,6
86,4
87,0
88,8
89,9
90,6
91,9
92,9
93,4
94,9
95,5
96,9
97,8
98,5
99,6
100,4
101,6
102,10
103,9
104,4
105,9
106,10
107,6
108,6
109,9
110,0
111,10
112,10
113,0
114,9
115,8
116,6
117,10
118,5
119,7
120,9
121,9
122,3
123,10
124,3
125,10
126,10
127,1
128,10
129,6
130,10
131,7
132,5
133,10
134,5
135,5
136,10
137,0
138,3
139,5
140,0
141,10
142,1
143,6
144,1
145,9
146,9
147,10
148,3
149,4
150,9
151,9
152,5
153,6
154,9
155,5
156,9
157,6
158,1
159,9
160,6
161,0
162,9
163,10
164,5
165,9
166,9
167,9
168,6
169,9
170,10
171,9
172,6
173,5
174,6
175,10
176,6
177,4
178,0
179,4
180,10
181,3
182,10
183,8
184,5
185,9
186,10
187,2
188,9
189,2
190,9
191,2
192,2
193,10
194,8
195,9
196,4
197,10
198,5
199,3
200,10
201,9
202,5
203,2
204,5
205,6
206,5
207,5
208,9
209,10
210,0
211,0
212,3
213,6
214,10
215,6
216,5
217,10
218,8
219,6
220,5
221,2
222,6
223,6
224,3
225,3
226,6
227,6
228,9
229,3
230,9
231,4
232,8
233,6
234,6
235,5
236,10
237,6
238,9
239,9
240,9
241,10
242,0
243,4
244,9
245,9
246,10
247,3
248,5
249,5
250,5
251,3
252,5
253,4
254,0
255,9
256,4
257,9
258,9
259,8
260,10
261,3
262,5
263,9
264,2
265,5
266,3
267,8
268,0
269,0
270,9
271,9
272,1
273,9
274,10
275,5
276,8
277,5
278,9
279,9
280,3
281,9
282,7
283,5
284,9
285,10
286,0
287,9
288,7
289,3
290,5
291,3
292,3
293,9
294,10
295,9
296,10
297,3
298,1
299,0
300,5
301,4
302,0
303,3
304,5
305,9
306,6
307,8
308,9
309,3
310,10
311,10
312,9
313,1
314,5
315,3
316,9
317,10
318,3
319,3
320,3
321,9
322,9
323,3
324,0
325,10
326,1
327,3
328,5
329,9
330,9
331,6
332,9
333,9
334,2
335,3
336,10
337,10
338,6
339,5
340,5
341,10
342,6
343,9
344,2
345,5
346,0
347,10
348,5
349,9
350,9
351,9
352,0
353,1
354,3
355,5
356,5
357,10
358,3
359,9
360,9
361,3
362,1
363,9
364,2
365,1
366,10
367,9
368,5
369,6
370,6
371,4
372,6
373,10
374,9
375,1
376,0
377,6
378,4
379,4
380,9
381,5
382,9
383,10
384,0
385,10
386,5
387,10
388,8
389,9
390,7
391,6
392,9
393,5
394,3
395,6
396,10
397,9
398,9
399,5
400,6
401,5
402,6
403,6
404,9
405,9
406,5
407,6
408,6
409,1
