,Class
0,3
1,5
2,9
3,9
4,9
5,9
6,1
7,10
8,6
9,3
10,5
11,10
12,6
13,4
14,5
15,6
16,4
17,5
18,0
19,6
20,2
21,3
22,5
23,5
24,10
25,9
26,10
27,1
28,6
29,9
30,5
31,9
32,5
33,0
34,6
35,10
36,9
37,9
38,2
39,9
40,5
41,5
42,5
43,2
44,10
45,3
46,8
47,6
48,0
49,2
50,9
51,9
52,9
53,9
54,10
55,8
56,10
57,5
58,10
59,9
60,6
61,5
62,6
63,8
64,10
65,0
66,9
67,10
68,7
69,9
70,0
71,9
72,6
73,6
74,2
75,1
76,10
77,7
78,0
79,5
80,0
81,10
82,9
83,10
84,9
85,5
86,3
87,0
88,9
89,9
90,9
91,10
92,0
93,9
94,5
95,10
96,7
97,6
98,10
99,9
100,9
101,10
102,8
103,3
104,10
105,8
106,5
107,4
108,5
109,10
110,1
111,6
112,4
113,6
114,9
115,5
116,5
117,6
118,1
119,1
120,0
121,9
122,9
123,9
124,5
125,6
126,2
127,3
128,3
129,3
130,10
131,3
132,6
133,5
134,3
135,3
136,10
137,10
138,0
139,5
140,5
141,6
142,5
143,8
144,5
145,3
146,3
147,10
148,0
149,5
150,6
151,10
152,0
153,9
154,2
155,9
156,5
157,10
158,0
159,10
160,9
161,5
162,3
163,9
164,2
165,8
166,9
167,9
168,9
169,9
170,5
171,5
172,3
173,3
174,9
175,10
176,9
177,9
178,9
179,10
180,3
181,8
182,0
183,5
184,6
185,8
186,6
187,4
188,3
189,4
190,5
191,6
192,9
193,3
194,1
195,6
196,9
197,5
198,5
199,6
200,9
201,1
202,5
203,5
204,3
205,8
206,4
207,1
208,6
209,10
210,5
211,5
212,6
213,6
214,0
215,4
216,6
217,4
218,9
219,9
220,5
221,3
222,9
223,7
224,9
225,9
226,10
227,6
228,10
229,5
230,3
231,9
232,10
233,6
234,10
235,10
236,9
237,9
238,9
239,6
240,9
241,3
242,9
243,10
244,6
245,0
246,4
247,3
248,4
249,9
250,7
251,6
252,10
253,0
254,9
255,2
256,0
257,8
258,3
259,9
260,6
261,4
262,1
263,10
264,10
265,6
266,10
267,4
268,8
269,10
270,4
271,3
272,5
273,8
274,9
275,5
276,10
277,5
278,9
279,9
280,9
281,10
282,0
283,2
284,8
285,3
286,3
287,6
288,9
289,6
290,10
291,10
292,6
293,3
294,9
295,9
296,9
297,10
298,6
299,9
300,7
301,0
302,4
303,6
304,6
305,0
306,9
307,1
308,5
309,5
310,5
311,3
312,1
313,10
314,5
315,6
316,10
317,6
318,10
319,10
320,9
321,6
322,1
323,10
324,6
325,9
326,4
327,9
328,9
329,10
330,9
331,3
332,9
333,9
334,10
335,9
336,9
337,6
338,9
339,5
340,9
341,5
342,10
343,10
344,9
345,3
346,9
347,5
348,6
349,9
350,5
351,6
352,6
353,10
354,10
355,9
356,9
357,9
358,2
359,3
360,10
361,5
362,5
363,9
364,4
365,7
366,9
367,5
368,6
369,0
370,9
371,9
372,3
373,10
374,9
375,3
376,5
377,8
378,9
379,10
380,5
381,6
382,5
383,9
384,9
385,6
386,6
387,2
388,3
389,10
390,9
391,9
392,10
393,7
394,6
395,10
396,0
397,10
398,0
399,4
400,8
401,9
402,1
403,10
404,5
405,10
406,3
407,5
408,7
409,10
410,9
411,3
412,9
413,5
414,4
415,10
416,9
417,8
418,8
419,5
