,Class
0,3
1,1
2,6
3,9
4,6
5,10
6,8
7,8
8,9
9,9
10,9
11,3
12,5
13,10
14,5
15,2
16,9
17,3
18,0
19,5
20,9
21,6
22,9
23,9
24,6
25,8
26,5
27,5
28,9
29,9
30,7
31,9
32,5
33,9
34,5
35,9
36,3
37,9
38,5
39,5
40,9
41,6
42,2
43,3
44,9
45,10
46,5
47,4
48,5
49,5
50,9
51,3
52,8
53,10
54,9
55,9
56,7
57,10
58,3
59,4
60,9
61,6
62,0
63,10
64,9
65,10
66,10
67,4
68,8
69,3
70,10
71,4
72,9
73,9
74,5
75,6
76,9
77,9
78,4
79,8
80,6
81,8
82,10
83,1
84,4
85,6
86,9
87,9
88,4
89,3
90,5
91,5
92,10
93,9
94,9
95,9
96,9
97,3
98,9
99,6
100,5
101,3
102,4
103,10
104,10
105,9
106,9
107,0
108,7
109,9
110,10
111,5
112,9
113,9
114,9
115,9
116,9
117,2
118,9
119,6
120,9
121,1
122,8
123,6
124,10
125,6
126,10
127,6
128,4
129,3
130,8
131,3
132,10
133,10
134,3
135,0
136,5
137,9
138,5
139,10
140,9
141,6
142,0
143,3
144,10
145,0
146,9
147,9
148,5
149,8
150,5
151,9
152,10
153,9
154,9
155,0
156,2
157,8
158,5
159,3
160,5
161,8
162,1
163,9
164,9
165,10
166,10
167,9
168,6
169,5
170,10
171,10
172,6
173,1
174,1
175,9
176,4
177,3
178,5
179,9
180,10
181,6
182,4
183,3
184,9
185,10
186,6
187,5
188,0
189,6
190,2
191,9
192,7
193,6
194,0
195,6
196,6
197,10
198,9
199,2
200,5
201,0
202,5
203,2
204,3
205,3
206,5
207,5
208,0
209,9
210,3
211,4
212,6
213,9
214,2
215,0
216,9
217,10
218,9
219,0
220,10
221,5
222,6
223,3
224,5
225,0
226,5
227,10
228,8
229,5
230,3
231,10
232,3
233,6
234,5
235,6
236,9
237,6
238,6
239,9
240,10
241,3
242,6
243,10
244,3
245,6
246,5
247,10
248,9
249,10
250,5
251,9
252,6
253,0
254,10
255,5
256,5
257,6
258,10
259,8
260,10
261,1
262,10
263,3
264,10
265,9
266,9
267,5
268,9
269,6
270,9
271,5
272,10
273,3
274,9
275,5
276,6
277,6
278,5
279,0
280,1
281,4
282,9
283,5
284,8
285,2
286,3
287,10
288,10
289,6
290,9
291,6
292,9
293,6
294,9
295,3
296,6
297,4
298,4
299,5
300,6
301,0
302,3
303,10
304,7
305,1
306,2
307,9
308,10
309,10
310,9
311,6
312,0
313,7
314,8
315,1
316,5
317,1
318,10
319,4
320,9
321,10
322,5
323,6
324,5
325,4
326,5
327,6
328,0
329,6
330,3
331,7
332,10
333,5
334,3
335,8
336,9
337,7
338,9
339,10
340,6
341,5
342,6
343,6
344,9
345,3
346,10
347,9
348,10
349,10
350,9
351,9
352,10
353,9
354,10
355,10
356,2
357,0
358,9
359,9
360,0
361,9
362,9
363,3
364,9
365,0
366,9
367,3
368,0
369,4
370,1
371,9
372,5
373,1
374,3
375,9
376,4
377,6
378,10
379,5
380,5
381,5
382,3
383,10
384,10
385,3
386,6
387,5
388,9
389,9
390,7
391,10
392,6
393,9
394,10
395,6
396,0
397,10
398,6
399,5
400,6
401,10
402,9
403,8
404,5
405,10
406,9
407,10
408,10
409,10
410,9
411,5
412,2
413,1
414,5
415,5
416,9
417,5
418,0
419,9
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,5
731,5
732,5
733,5
734,5
735,5
736,5
737,5
738,5
739,5
740,5
741,5
742,5
743,5
744,5
745,5
746,5
747,5
748,5
749,5
750,5
751,5
752,5
753,5
754,5
755,5
756,5
757,5
758,5
759,5
760,5
761,5
762,5
763,5
764,5
765,5
766,5
767,5
768,6
769,6
770,6
771,6
772,6
773,6
774,6
775,6
776,6
777,6
778,6
779,6
780,6
781,6
782,6
783,6
784,6
785,6
786,6
787,6
788,6
789,6
790,6
791,6
792,6
793,6
794,6
795,6
796,6
797,6
798,6
799,6
800,6
801,6
802,6
803,6
804,6
805,6
806,6
807,6
808,6
809,6
810,6
811,6
812,6
813,6
814,7
815,7
816,7
817,7
818,7
819,7
820,7
821,7
822,7
823,7
824,7
825,7
826,7
827,7
828,7
829,7
830,7
831,7
832,7
833,7
834,7
835,7
836,7
837,7
838,7
839,7
840,7
841,7
842,7
843,7
844,7
845,7
846,7
847,7
848,7
849,7
850,7
851,7
852,7
853,7
854,7
855,7
856,7
857,7
858,7
859,7
860,7
861,7
862,7
863,7
864,7
865,7
866,7
867,7
868,7
869,7
870,7
871,7
872,7
873,7
874,7
875,7
876,7
877,7
878,7
879,7
880,7
881,7
882,7
883,7
884,7
885,7
886,7
887,7
888,7
889,7
890,7
891,7
892,7
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,8
906,8
907,8
908,8
909,8
910,8
911,8
912,8
913,8
914,8
915,8
916,8
917,8
918,8
919,8
920,8
921,8
922,8
923,8
924,8
925,8
926,8
927,8
928,8
929,8
930,8
931,8
932,8
933,8
934,8
935,8
936,8
937,8
938,8
939,8
940,8
941,8
942,8
943,8
944,8
945,8
946,8
947,8
948,8
949,8
950,8
951,8
952,8
953,8
954,8
955,8
956,8
957,8
958,8
959,8
960,8
961,8
962,8
963,8
964,8
965,8
966,8
967,8
968,8
969,8
970,8
971,8
972,8
973,8
974,8
975,8
976,8
977,8
978,8
979,8
980,8
981,8
982,8
983,8
984,8
985,8
986,8
987,10
988,10
989,10
990,10
991,10
992,10
993,10
994,10
995,10
996,10
997,10
998,10
999,10
1000,10
1001,10
1002,10
1003,10
1004,10
1005,10
1006,10
1007,10
1008,10
1009,10
1010,10
1011,10
1012,10
1013,10
1014,10
1015,10
1016,10
1017,10
1018,10
