,Class
0,10
1,10
2,3
3,5
4,9
5,6
6,5
7,8
8,3
9,10
10,9
11,0
12,7
13,5
14,3
15,8
16,1
17,5
18,1
19,0
20,4
21,9
22,10
23,8
24,10
25,5
26,8
27,9
28,9
29,10
30,3
31,3
32,3
33,10
34,10
35,8
36,0
37,9
38,9
39,5
40,0
41,4
42,9
43,9
44,10
45,10
46,2
47,6
48,5
49,5
50,9
51,6
52,9
53,9
54,10
55,9
56,6
57,5
58,6
59,6
60,5
61,9
62,9
63,6
64,5
65,6
66,5
67,9
68,6
69,9
70,9
71,10
72,10
73,9
74,0
75,3
76,9
77,10
78,10
79,10
80,4
81,10
82,6
83,10
84,7
85,8
86,9
87,3
88,5
89,3
90,4
91,5
92,1
93,4
94,10
95,5
96,2
97,6
98,10
99,5
100,9
101,10
102,3
103,4
104,3
105,2
106,3
107,3
108,4
109,3
110,0
111,10
112,8
113,1
114,9
115,10
116,1
117,3
118,6
119,5
120,5
121,6
122,10
123,10
124,6
125,3
126,6
127,5
128,0
129,4
130,10
131,10
132,10
133,6
134,5
135,0
136,8
137,9
138,3
139,5
140,3
141,5
142,5
143,10
144,9
145,5
146,9
147,7
148,8
149,5
150,9
151,6
152,10
153,5
154,2
155,9
156,9
157,3
158,5
159,6
160,0
161,6
162,9
163,6
164,5
165,0
166,9
167,10
168,6
169,2
170,3
171,9
172,5
173,10
174,1
175,8
176,10
177,9
178,10
179,10
180,9
181,9
182,4
183,4
184,10
185,5
186,2
187,6
188,8
189,9
190,5
191,5
192,5
193,10
194,10
195,5
196,5
197,5
198,9
199,9
200,9
201,7
202,9
203,2
204,4
205,6
206,5
207,6
208,6
209,3
210,8
211,10
212,6
213,2
214,9
215,5
216,3
217,6
218,7
219,5
220,6
221,9
222,5
223,6
224,0
225,10
226,6
227,8
228,5
229,5
230,9
231,5
232,9
233,10
234,9
235,5
236,9
237,3
238,3
239,6
240,6
241,9
242,2
243,6
244,9
245,4
246,6
247,0
248,10
249,10
250,6
251,3
252,3
253,10
254,9
255,4
256,10
257,0
258,6
259,9
260,9
261,7
262,9
263,1
264,5
265,10
266,1
267,6
268,0
269,10
270,9
271,5
272,5
273,3
274,6
275,5
276,9
277,10
278,4
279,1
280,9
281,9
282,1
283,5
284,9
285,9
286,3
287,9
288,3
289,0
290,9
291,9
292,5
293,6
294,6
295,10
296,9
297,3
298,1
299,5
300,10
301,5
302,9
303,3
304,9
305,9
306,6
307,5
308,3
309,10
310,9
311,4
312,9
313,10
