,Class
0,5
1,9
2,9
3,7
4,10
5,10
6,2
7,9
8,6
9,6
10,4
11,5
12,3
13,5
14,10
15,5
16,9
17,5
18,5
19,9
20,5
21,1
22,10
23,7
24,6
25,3
26,10
27,6
28,10
29,9
30,10
31,10
32,5
33,8
34,3
35,10
36,7
37,9
38,10
39,9
40,9
41,10
42,10
43,9
44,9
45,9
46,9
47,0
48,10
49,1
50,9
51,4
52,5
53,0
54,1
55,6
56,5
57,9
58,10
59,9
60,6
61,1
62,9
63,10
64,9
65,9
66,9
67,5
68,9
69,6
70,3
71,9
72,10
73,1
74,0
75,9
76,9
77,2
78,10
79,2
80,6
81,6
82,6
83,10
84,10
85,9
86,6
87,0
88,10
89,5
90,3
91,6
92,9
93,9
94,2
95,4
96,9
97,9
98,6
99,9
100,5
101,5
102,5
103,3
104,9
105,4
106,10
107,10
108,0
109,9
110,3
111,6
112,9
113,10
114,3
115,8
116,10
117,10
118,6
119,1
120,0
121,6
122,3
123,8
124,9
125,3
126,1
127,3
128,5
129,0
130,5
131,9
132,6
133,7
134,5
135,9
136,5
137,3
138,9
139,9
140,8
141,5
142,3
143,8
144,5
145,9
146,9
147,0
148,9
149,6
150,9
151,9
152,5
153,9
154,0
155,3
156,6
157,7
158,3
159,5
160,3
161,7
162,6
163,5
164,9
165,3
166,6
167,10
168,3
169,10
170,9
171,10
172,5
173,9
174,3
175,4
176,0
177,10
178,0
179,10
180,5
181,0
182,9
183,9
184,9
185,6
186,9
187,0
188,5
189,8
190,4
191,9
192,5
193,2
194,9
195,6
196,3
197,5
198,10
199,10
200,10
201,9
202,5
203,9
204,5
205,9
206,3
207,5
208,5
209,6
210,10
211,5
212,8
213,5
214,9
215,5
216,3
217,10
218,5
219,6
220,0
221,6
222,7
223,6
224,9
225,6
226,10
227,5
228,10
229,3
230,5
231,10
232,9
233,3
234,4
235,6
236,0
237,0
238,10
239,8
240,6
241,5
242,4
243,3
244,10
245,4
246,9
247,9
248,9
249,9
250,6
251,6
252,5
253,10
254,2
255,9
256,5
257,1
258,9
259,9
260,3
261,8
262,8
263,4
264,4
265,6
266,5
267,10
268,0
269,5
270,6
271,10
272,6
273,1
274,6
275,10
276,9
277,10
278,4
279,10
280,6
281,1
282,8
283,9
284,9
285,3
286,9
287,9
288,4
289,0
290,0
291,10
292,5
293,3
294,0
295,10
296,9
297,10
298,3
299,10
300,6
301,5
302,0
303,9
304,9
305,4
306,6
307,9
308,2
309,3
310,9
311,9
312,6
313,9
314,9
315,3
316,7
317,5
318,9
319,5
320,9
321,6
322,8
323,6
324,8
325,3
326,9
327,2
328,5
329,9
330,6
331,5
332,5
333,10
334,10
335,9
336,9
337,10
338,5
339,4
340,3
341,1
342,6
343,9
344,3
345,8
346,5
347,8
348,3
349,9
350,6
351,6
352,5
353,6
354,9
355,9
356,1
357,10
358,10
359,9
360,6
361,6
362,9
363,6
364,10
365,5
366,10
367,10
368,9
369,6
370,5
371,9
372,5
373,8
374,10
375,8
376,2
377,5
378,4
379,10
380,9
381,4
382,6
383,9
384,9
385,5
386,0
387,5
388,3
389,0
390,3
391,4
392,1
393,5
394,10
395,1
396,0
397,10
398,9
399,2
400,9
401,8
402,7
403,6
404,10
405,4
406,9
407,10
408,3
409,2
410,9
411,3
412,10
413,0
414,10
415,6
416,5
417,10
418,10
419,2
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
